"","clusterID_seq","window_type","watershed","year","catchment_km2","TO","riparian_area_m2","riparian_area_m2_0","riparian_area_m2_10","riparian_area_m2_20","riparian_area_m2_30","Nhat","t","surveyPeriod","SWA","VA_0","VA_10","VA_20","VA_30","NDVI_0","NDVI_10","NDVI_20","NDVI_30","dam_km","clusterID_unique","clusterID_num","stream","sampleEvent","year_id","damPresence","sampleEvent_new","logSWA","y","dam_km_std"
"1162",7,"dammed","LRB",2019,325.3729,45.2783651183306,9962.84752513468,9981.288960723,13472.777927726,16426.902316399,19350.726392032,1.12931262264861,8,"198",969.574370490336,NA,NA,NA,NA,NA,NA,NA,NA,4.51725049059444,"2019.LRB.7",64,3,4,1,1,4,6.87788803078107,1,0.49582174768384
"1163",7,"undammed","LRB",2019,325.63098,41.7924751077308,5143.62513147295,5145.272172576,10642.959353414,15199.975350857,19397.44408698,0,5,"195",541.718077423993,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.7",64,3,1,1,0,1,6.29658999067488,1,-0.939641437061175
"1164",7,"undammed","LRB",2019,325.63098,41.7924751077308,5143.62513147295,5145.272172576,10642.959353414,15199.975350857,19397.44408698,0,6,"196",139.613479018679,4557.14569968429,8047.19514001585,10475.4055825028,12022.9824558333,0.453431201015472,0.437385736082041,0.424676455303194,0.419724819814852,0,"2019.LRB.7",64,3,2,1,0,2,4.9460148426242,1,-0.939641437061175
"1165",7,"undammed","LRB",2019,325.63098,41.7924751077308,5143.62513147295,5145.272172576,10642.959353414,15199.975350857,19397.44408698,0,7,"197",890.084541379704,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.7",64,3,3,1,0,3,6.79243930667301,1,-0.939641437061175
"1166",7,"undammed","LRB",2019,325.63098,41.7924751077308,5143.62513147295,5145.272172576,10642.959353414,15199.975350857,19397.44408698,0,8,"198",1244.08309165777,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.7",64,3,4,1,0,4,7.12695754695914,1,-0.939641437061175
"1167",8,"dammed","LRB",2019,276.22318,30.4524991696848,2471.47009651363,2476.3693901844,8073.707117517,13396.281735308,18525.562001598,1.16270091861935,5,"195",0,NA,NA,NA,NA,NA,NA,NA,NA,4.6508036744774,"2019.LRB.8",73,3,1,1,1,1,0,0,0.538261430643339
"1168",8,"dammed","LRB",2019,276.22318,30.4524991696848,2471.47009651363,2476.3693901844,8073.707117517,13396.281735308,18525.562001598,1.16270091861935,6,"196",0,2464.80540020513,8145.30877685547,13317.1894222484,18412.8512969971,0.494287829904867,0.436762769052537,0.392502788168486,0.365950461351257,4.6508036744774,"2019.LRB.8",73,3,2,1,1,2,0,0,0.538261430643339
"1169",8,"dammed","LRB",2019,276.22318,30.4524991696848,2471.47009651363,2476.3693901844,8073.707117517,13396.281735308,18525.562001598,1.16270091861935,7,"197",0,NA,NA,NA,NA,NA,NA,NA,NA,4.6508036744774,"2019.LRB.8",73,3,3,1,1,3,0,0,0.538261430643339
"1170",8,"dammed","LRB",2019,276.22318,30.4524991696848,2471.47009651363,2476.3693901844,8073.707117517,13396.281735308,18525.562001598,1.16270091861935,8,"198",0,NA,NA,NA,NA,NA,NA,NA,NA,4.6508036744774,"2019.LRB.8",73,3,4,1,1,4,0,0,0.538261430643339
"1171",8,"undammed","LRB",2019,276.2289,34.721721677331,4225.4590255022,4229.2330900783,10370.63175573,15929.04945338,20805.266969373,0,5,"195",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.8",73,3,1,1,0,1,0,0,-0.939641437061175
"1172",8,"undammed","LRB",2019,276.2289,34.721721677331,4225.4590255022,4229.2330900783,10370.63175573,15929.04945338,20805.266969373,0,6,"196",0,4205.56681380926,10198.583042818,14467.5201752607,18308.5122881123,0.40706400297088,0.364760517949291,0.341224553910014,0.328979025090951,0,"2019.LRB.8",73,3,2,1,0,2,0,0,-0.939641437061175
"1173",8,"undammed","LRB",2019,276.2289,34.721721677331,4225.4590255022,4229.2330900783,10370.63175573,15929.04945338,20805.266969373,0,7,"197",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.8",73,3,3,1,0,3,0,0,-0.939641437061175
"1174",8,"undammed","LRB",2019,276.2289,34.721721677331,4225.4590255022,4229.2330900783,10370.63175573,15929.04945338,20805.266969373,0,8,"198",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.8",73,3,4,1,0,4,0,0,-0.939641437061175
"1175",9,"dammed","LRB",2019,249.68456,37.4639226959335,20456.7434896082,20469.471179329,26368.127451388,30847.678456281,35114.319806565,1.16797815589207,5,"195",0,NA,NA,NA,NA,NA,NA,NA,NA,4.67191262356828,"2019.LRB.9",85,3,1,1,1,1,0,0,0.544969298482793
"1176",9,"dammed","LRB",2019,249.68456,37.4639226959335,20456.7434896082,20469.471179329,26368.127451388,30847.678456281,35114.319806565,1.16797815589207,6,"196",0,20173.3487365423,25672.3390252207,29815.3045484655,33735.0633260091,0.450301627539966,0.438645005389814,0.431096802447534,0.425462107402272,4.67191262356828,"2019.LRB.9",85,3,2,1,1,2,0,0,0.544969298482793
"1177",9,"dammed","LRB",2019,249.68456,37.4639226959335,20456.7434896082,20469.471179329,26368.127451388,30847.678456281,35114.319806565,1.16797815589207,7,"197",0,NA,NA,NA,NA,NA,NA,NA,NA,4.67191262356828,"2019.LRB.9",85,3,3,1,1,3,0,0,0.544969298482793
"1178",9,"dammed","LRB",2019,249.68456,37.4639226959335,20456.7434896082,20469.471179329,26368.127451388,30847.678456281,35114.319806565,1.16797815589207,8,"198",288.849804562213,NA,NA,NA,NA,NA,NA,NA,NA,4.67191262356828,"2019.LRB.9",85,3,4,1,1,4,5.66936287351335,1,0.544969298482793
"1179",9,"undammed","LRB",2019,249.96571,48.0756834615341,17515.2453591526,17569.065497912,21663.666954346,25540.681391439,29051.262577314,0,5,"195",154.300741436902,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.9",85,3,1,1,0,1,5.0453635043667,1,-0.939641437061175
"1180",9,"undammed","LRB",2019,249.96571,48.0756834615341,17515.2453591526,17569.065497912,21663.666954346,25540.681391439,29051.262577314,0,6,"196",150.935240589404,15805.6081050798,19060.0521455353,22517.5240883622,25557.9375677969,0.427369173864635,0.404783273735104,0.388590785875196,0.380051062163676,0,"2019.LRB.9",85,3,2,1,0,2,5.0234543813078,1,-0.939641437061175
"1181",9,"undammed","LRB",2019,249.96571,48.0756834615341,17515.2453591526,17569.065497912,21663.666954346,25540.681391439,29051.262577314,0,7,"197",628.227485167513,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.9",85,3,3,1,0,3,6.4444928529502,1,-0.939641437061175
"1182",9,"undammed","LRB",2019,249.96571,48.0756834615341,17515.2453591526,17569.065497912,21663.666954346,25540.681391439,29051.262577314,0,8,"198",1892.91634610634,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.9",85,3,4,1,0,4,7.54640210492811,1,-0.939641437061175
"1183",10,"dammed","LRB",2019,249.17955,47.0985010873459,17954.1576375067,17979.438546585,22304.34271659,26511.712853469,30610.059182091,1.12896923136142,5,"195",719.590096126351,NA,NA,NA,NA,NA,NA,NA,NA,4.51587692544568,"2019.LRB.10",92,3,1,1,1,1,6.58007045429275,1,0.495385264870456
"1184",10,"dammed","LRB",2019,249.17955,47.0985010873459,17954.1576375067,17979.438546585,22304.34271659,26511.712853469,30610.059182091,1.12896923136142,6,"196",852.971723368822,16500.3672941619,20336.5502297196,23785.2461967917,27356.5587868485,0.515105292357452,0.487141424599523,0.471145783232652,0.457318143207777,4.51587692544568,"2019.LRB.10",92,3,2,1,1,2,6.74989808243105,1,0.495385264870456
"1185",10,"dammed","LRB",2019,249.17955,47.0985010873459,17954.1576375067,17979.438546585,22304.34271659,26511.712853469,30610.059182091,1.12896923136142,7,"197",564.421565006761,NA,NA,NA,NA,NA,NA,NA,NA,4.51587692544568,"2019.LRB.10",92,3,3,1,1,3,6.33757158568311,1,0.495385264870456
"1186",10,"dammed","LRB",2019,249.17955,47.0985010873459,17954.1576375067,17979.438546585,22304.34271659,26511.712853469,30610.059182091,1.12896923136142,8,"198",1684.78806528718,NA,NA,NA,NA,NA,NA,NA,NA,4.51587692544568,"2019.LRB.10",92,3,4,1,1,4,7.42998842798391,1,0.495385264870456
"1187",10,"undammed","LRB",2019,247.98576,43.6484510064682,24763.3216647059,24818.112323803,29406.962811872,33874.339915641,38267.578611901,0,5,"195",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.10",92,3,1,1,0,1,0,0,-0.939641437061175
"1188",10,"undammed","LRB",2019,247.98576,43.6484510064682,24763.3216647059,24818.112323803,29406.962811872,33874.339915641,38267.578611901,0,6,"196",0,23810.2643764122,27328.7577296537,30547.7693413529,33515.2468016082,0.438527528602357,0.429044504171397,0.422082373606335,0.417424568102041,0,"2019.LRB.10",92,3,2,1,0,2,0,0,-0.939641437061175
"1189",10,"undammed","LRB",2019,247.98576,43.6484510064682,24763.3216647059,24818.112323803,29406.962811872,33874.339915641,38267.578611901,0,7,"197",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.10",92,3,3,1,0,3,0,0,-0.939641437061175
"1190",10,"undammed","LRB",2019,247.98576,43.6484510064682,24763.3216647059,24818.112323803,29406.962811872,33874.339915641,38267.578611901,0,8,"198",378.638749969239,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.10",92,3,4,1,0,4,5.93922014258286,1,-0.939641437061175
"1191",11,"dammed","LRB",2019,177.32333,38.8064095917316,7840.58664887398,7854.2282469955,17839.669332829,27360.316303412,36146.539719905,2.26185515067765,5,"195",0,NA,NA,NA,NA,NA,NA,NA,NA,4.91707641451663,"2019.LRB.11",100,3,1,1,1,1,0,0,0.622875891635339
"1192",11,"dammed","LRB",2019,177.32333,38.8064095917316,7840.58664887398,7854.2282469955,17839.669332829,27360.316303412,36146.539719905,2.26185515067765,6,"196",0,7717.28435555252,16783.0383871041,24285.1122226192,30414.6000219607,0.49565676930576,0.433654683074641,0.390111195325865,0.369535493362519,4.91707641451663,"2019.LRB.11",100,3,2,1,1,2,0,0,0.622875891635339
"1193",11,"dammed","LRB",2019,177.32333,38.8064095917316,7840.58664887398,7854.2282469955,17839.669332829,27360.316303412,36146.539719905,2.26185515067765,7,"197",0,NA,NA,NA,NA,NA,NA,NA,NA,4.91707641451663,"2019.LRB.11",100,3,3,1,1,3,0,0,0.622875891635339
"1194",11,"dammed","LRB",2019,177.32333,38.8064095917316,7840.58664887398,7854.2282469955,17839.669332829,27360.316303412,36146.539719905,2.26185515067765,8,"198",0,NA,NA,NA,NA,NA,NA,NA,NA,4.91707641451663,"2019.LRB.11",100,3,4,1,1,4,0,0,0.622875891635339
"1195",11,"undammed","LRB",2019,177.41519,41.4902614323687,5234.65009833127,5245.437395104,12047.806982746,18438.07498503,24534.009337443,0,5,"195",89.5468575500974,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.11",100,3,1,1,0,1,4.50586747969738,1,-0.939641437061175
"1196",11,"undammed","LRB",2019,177.41519,41.4902614323687,5234.65009833127,5245.437395104,12047.806982746,18438.07498503,24534.009337443,0,6,"196",89.5468575500974,4586.81806727391,8741.36974412507,11593.6399436502,13779.5667119344,0.447102932762441,0.429145862976503,0.411109199438465,0.398976231960563,0,"2019.LRB.11",100,3,2,1,0,2,4.50586747969738,1,-0.939641437061175
"1197",11,"undammed","LRB",2019,177.41519,41.4902614323687,5234.65009833127,5245.437395104,12047.806982746,18438.07498503,24534.009337443,0,7,"197",89.5468575500974,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.11",100,3,3,1,0,3,4.50586747969738,1,-0.939641437061175
"1198",11,"undammed","LRB",2019,177.41519,41.4902614323687,5234.65009833127,5245.437395104,12047.806982746,18438.07498503,24534.009337443,0,8,"198",431.828017702056,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.11",100,3,4,1,0,4,6.07034046134747,1,-0.939641437061175
"1199",12,"dammed","LRB",2019,171.80954,38.0046741977513,4661.03942374885,4664.478357412,11236.376530947,17135.144620798,21651.312102544,2.26322309004776,5,"195",69.902583916047,NA,NA,NA,NA,NA,NA,NA,NA,8.08293960731343,"2019.LRB.12",110,3,1,1,1,1,4.26130687738806,1,1.62890379968723
"1200",12,"dammed","LRB",2019,171.80954,38.0046741977513,4661.03942374885,4664.478357412,11236.376530947,17135.144620798,21651.312102544,2.26322309004776,6,"196",0,4592.30447746726,11044.8700560925,16341.4274923586,20270.1157891965,0.524261955592754,0.445159460615582,0.401104884398963,0.382257358094304,8.08293960731343,"2019.LRB.12",110,3,2,1,1,2,0,0,1.62890379968723
"1201",12,"dammed","LRB",2019,171.80954,38.0046741977513,4661.03942374885,4664.478357412,11236.376530947,17135.144620798,21651.312102544,2.26322309004776,7,"197",0,NA,NA,NA,NA,NA,NA,NA,NA,8.08293960731343,"2019.LRB.12",110,3,3,1,1,3,0,0,1.62890379968723
"1202",12,"dammed","LRB",2019,171.80954,38.0046741977513,4661.03942374885,4664.478357412,11236.376530947,17135.144620798,21651.312102544,2.26322309004776,8,"198",207.314082790356,NA,NA,NA,NA,NA,NA,NA,NA,8.08293960731343,"2019.LRB.12",110,3,4,1,1,4,5.33904695419262,1,1.62890379968723
"1203",12,"undammed","LRB",2019,176.1347,37.2176057933322,4047.20911870897,4052.410372366,9832.324653528,15285.706804392,20307.363474129,0,5,"195",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.12",110,3,1,1,0,1,0,0,-0.939641437061175
"1204",12,"undammed","LRB",2019,176.1347,37.2176057933322,4047.20911870897,4052.410372366,9832.324653528,15285.706804392,20307.363474129,0,6,"196",0,4044.88766291001,9777.42083596622,15085.7514952117,19721.0708435956,0.512827877421346,0.448541606933759,0.392223242350244,0.364447670528826,0,"2019.LRB.12",110,3,2,1,0,2,0,0,-0.939641437061175
"1205",12,"undammed","LRB",2019,176.1347,37.2176057933322,4047.20911870897,4052.410372366,9832.324653528,15285.706804392,20307.363474129,0,7,"197",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.12",110,3,3,1,0,3,0,0,-0.939641437061175
"1206",12,"undammed","LRB",2019,176.1347,37.2176057933322,4047.20911870897,4052.410372366,9832.324653528,15285.706804392,20307.363474129,0,8,"198",243.995890780757,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.12",110,3,4,1,0,4,5.50124143808063,1,-0.939641437061175
"1207",13,"dammed","LRB",2019,171.78658,38.0537699450338,3790.01188436896,3780.454428128,9379.405366604,14059.284597896,18211.437681647,1.14669498720054,5,"195",0,NA,NA,NA,NA,NA,NA,NA,NA,4.58677994880216,"2019.LRB.13",120,3,1,1,1,1,0,0,0.517916377530084
"1208",13,"dammed","LRB",2019,171.78658,38.0537699450338,3790.01188436896,3780.454428128,9379.405366604,14059.284597896,18211.437681647,1.14669498720054,6,"196",0,3787.75725833668,9545.95563471177,14038.5126866958,18130.4279023713,0.478195891555803,0.438031463492851,0.402197188246374,0.379109101405076,4.58677994880216,"2019.LRB.13",120,3,2,1,1,2,0,0,0.517916377530084
"1209",13,"dammed","LRB",2019,171.78658,38.0537699450338,3790.01188436896,3780.454428128,9379.405366604,14059.284597896,18211.437681647,1.14669498720054,7,"197",0,NA,NA,NA,NA,NA,NA,NA,NA,4.58677994880216,"2019.LRB.13",120,3,3,1,1,3,0,0,0.517916377530084
"1210",13,"dammed","LRB",2019,171.78658,38.0537699450338,3790.01188436896,3780.454428128,9379.405366604,14059.284597896,18211.437681647,1.14669498720054,8,"198",203.128063212189,NA,NA,NA,NA,NA,NA,NA,NA,4.58677994880216,"2019.LRB.13",120,3,4,1,1,4,5.31874755772887,1,0.517916377530084
"1211",13,"undammed","LRB",2019,163.85555,47.8479049349505,5514.95075069368,5533.619224134,10846.773703153,14923.865952856,18789.417579856,0,5,"195",80.2169329855956,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.13",120,3,1,1,0,1,4.39712375973274,1,-0.939641437061175
"1212",13,"undammed","LRB",2019,163.85555,47.8479049349505,5514.95075069368,5533.619224134,10846.773703153,14923.865952856,18789.417579856,0,6,"196",80.2169329855956,4788.10308048024,8825.19283869126,11031.4744314755,12213.0145111383,0.384291709042432,0.364502077228139,0.349969668832978,0.346355146702041,0,"2019.LRB.13",120,3,2,1,0,2,4.39712375973274,1,-0.939641437061175
"1213",13,"undammed","LRB",2019,163.85555,47.8479049349505,5514.95075069368,5533.619224134,10846.773703153,14923.865952856,18789.417579856,0,7,"197",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.13",120,3,3,1,0,3,0,0,-0.939641437061175
"1214",13,"undammed","LRB",2019,163.85555,47.8479049349505,5514.95075069368,5533.619224134,10846.773703153,14923.865952856,18789.417579856,0,8,"198",821.209736519701,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.13",120,3,4,1,0,4,6.71199551642687,1,-0.939641437061175
"1215",14,"dammed","LRB",2019,157.41585,50.8213668413745,7486.32657121867,7507.713516044,12446.146949746,17179.108699009,20916.175689593,1.12662048752182,5,"195",339.351712482817,NA,NA,NA,NA,NA,NA,NA,NA,4.50648195008728,"2019.LRB.14",134,3,1,1,1,1,5.82997953141595,1,0.492399789241719
"1216",14,"dammed","LRB",2019,157.41585,50.8213668413745,7486.32657121867,7507.713516044,12446.146949746,17179.108699009,20916.175689593,1.12662048752182,6,"196",0,7397.68116308474,11725.4932887059,14231.9467570585,15255.9266741884,0.465919523923391,0.427538681346031,0.416164289639222,0.414105517789174,4.50648195008728,"2019.LRB.14",134,3,2,1,1,2,0,0,0.492399789241719
"1217",14,"dammed","LRB",2019,157.41585,50.8213668413745,7486.32657121867,7507.713516044,12446.146949746,17179.108699009,20916.175689593,1.12662048752182,7,"197",1221.65604752162,NA,NA,NA,NA,NA,NA,NA,NA,4.50648195008728,"2019.LRB.14",134,3,3,1,1,3,7.10878085943739,1,0.492399789241719
"1218",14,"dammed","LRB",2019,157.41585,50.8213668413745,7486.32657121867,7507.713516044,12446.146949746,17179.108699009,20916.175689593,1.12662048752182,8,"198",1663.51863705411,NA,NA,NA,NA,NA,NA,NA,NA,4.50648195008728,"2019.LRB.14",134,3,4,1,1,4,7.41729125374069,1,0.492399789241719
"1219",14,"undammed","LRB",2019,157.525,43.7063292183,4609.22558239847,4611.1885857261,11615.35975863,18320.609923443,24561.922896636,0,5,"195",79.1807324283263,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.14",134,3,1,1,0,1,4.38428324197342,1,-0.939641437061175
"1220",14,"undammed","LRB",2019,157.525,43.7063292183,4609.22558239847,4611.1885857261,11615.35975863,18320.609923443,24561.922896636,0,6,"196",0,4597.14519793941,11562.8821597529,17744.6840186325,22089.786371089,0.380172019117733,0.338397822286166,0.309508084733869,0.298073683146868,0,"2019.LRB.14",134,3,2,1,0,2,0,0,-0.939641437061175
"1221",14,"undammed","LRB",2019,157.525,43.7063292183,4609.22558239847,4611.1885857261,11615.35975863,18320.609923443,24561.922896636,0,7,"197",485.089366451432,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.14",134,3,3,1,0,3,6.18639248858366,1,-0.939641437061175
"1222",14,"undammed","LRB",2019,157.525,43.7063292183,4609.22558239847,4611.1885857261,11615.35975863,18320.609923443,24561.922896636,0,8,"198",1086.92241459968,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.14",134,3,4,1,0,4,6.99202511476261,1,-0.939641437061175
"1223",15,"dammed","LRB",2019,157.13434,53.2071425121608,8407.6053205058,8421.083740652,14847.583795228,19917.777578498,24744.040922943,1.13515552804431,5,"195",701.335496154953,NA,NA,NA,NA,NA,NA,NA,NA,4.54062211217724,"2019.LRB.15",141,3,1,1,1,1,6.55441120461157,1,0.503248633224005
"1224",15,"dammed","LRB",2019,157.13434,53.2071425121608,8407.6053205058,8421.083740652,14847.583795228,19917.777578498,24744.040922943,1.13515552804431,6,"196",55.1722345543843,6868.91192641913,9841.16022542318,12090.7391676959,14199.4537889069,0.396954466376515,0.384738387053123,0.372154869348635,0.365693031540096,4.54062211217724,"2019.LRB.15",141,3,2,1,1,2,4.02842258774317,1,0.503248633224005
"1225",15,"dammed","LRB",2019,157.13434,53.2071425121608,8407.6053205058,8421.083740652,14847.583795228,19917.777578498,24744.040922943,1.13515552804431,7,"197",1826.03274714269,NA,NA,NA,NA,NA,NA,NA,NA,4.54062211217724,"2019.LRB.15",141,3,3,1,1,3,7.51044848021447,1,0.503248633224005
"1226",15,"dammed","LRB",2019,157.13434,53.2071425121608,8407.6053205058,8421.083740652,14847.583795228,19917.777578498,24744.040922943,1.13515552804431,8,"198",1893.13463580164,NA,NA,NA,NA,NA,NA,NA,NA,4.54062211217724,"2019.LRB.15",141,3,4,1,1,4,7.54651735664811,1,0.503248633224005
"1227",15,"undammed","LRB",2019,148.81963,50.8983752888211,7290.77971533686,7319.64277443,14257.520738001,18862.318236677,21846.965794475,0,5,"195",148.598303527458,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.15",141,3,1,1,0,1,5.00795372541898,1,-0.939641437061175
"1228",15,"undammed","LRB",2019,148.81963,50.8983752888211,7290.77971533686,7319.64277443,14257.520738001,18862.318236677,21846.965794475,0,6,"196",149.214761667626,6295.96202826406,10854.0615479114,12373.6986495672,12613.1992008583,0.369293356751962,0.355937931552353,0.351648739176504,0.350244635380943,0,"2019.LRB.15",141,3,2,1,0,2,5.01206601457827,1,-0.939641437061175
"1229",15,"undammed","LRB",2019,148.81963,50.8983752888211,7290.77971533686,7319.64277443,14257.520738001,18862.318236677,21846.965794475,0,7,"197",935.780489746963,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.15",141,3,3,1,0,3,6.84244898557962,1,-0.939641437061175
"1230",15,"undammed","LRB",2019,148.81963,50.8983752888211,7290.77971533686,7319.64277443,14257.520738001,18862.318236677,21846.965794475,0,8,"198",916.269906968463,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.15",141,3,4,1,0,4,6.82140176588183,1,-0.939641437061175
"1231",16,"dammed","LRB",2019,148.35419,57.2251406625634,37555.9207558408,37594.450191789,51773.631168087,61354.214189306,69718.159115754,3.36467148757324,5,"195",487.719110804446,NA,NA,NA,NA,NA,NA,NA,NA,5.80115773719524,"2019.LRB.16",149,3,1,1,1,1,6.19178790890224,1,0.903813642080704
"1232",16,"dammed","LRB",2019,148.35419,57.2251406625634,37555.9207558408,37594.450191789,51773.631168087,61354.214189306,69718.159115754,3.36467148757324,6,"196",327.707559603803,28075.8192158419,33381.8535704669,37188.540025928,40370.3196348901,0.407642740948367,0.394258174642534,0.388995720316574,0.386981972675898,5.80115773719524,"2019.LRB.16",149,3,2,1,1,2,5.79516847889614,1,0.903813642080704
"1233",16,"dammed","LRB",2019,148.35419,57.2251406625634,37555.9207558408,37594.450191789,51773.631168087,61354.214189306,69718.159115754,3.36467148757324,7,"197",1596.28829133347,NA,NA,NA,NA,NA,NA,NA,NA,5.80115773719524,"2019.LRB.16",149,3,3,1,1,3,7.3760626524826,1,0.903813642080704
"1234",16,"dammed","LRB",2019,148.35419,57.2251406625634,37555.9207558408,37594.450191789,51773.631168087,61354.214189306,69718.159115754,3.36467148757324,8,"198",2212.98688862744,NA,NA,NA,NA,NA,NA,NA,NA,5.80115773719524,"2019.LRB.16",149,3,4,1,1,4,7.70255019122189,1,0.903813642080704
"1235",16,"undammed","LRB",2019,148.73918,43.3596282739394,4987.09856803715,4977.7382489467,11972.405297464,18199.198144452,23857.368326537,0,5,"195",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.16",149,3,1,1,0,1,0,0,-0.939641437061175
"1236",16,"undammed","LRB",2019,148.73918,43.3596282739394,4987.09856803715,4977.7382489467,11972.405297464,18199.198144452,23857.368326537,0,6,"196",0,4901.22825386197,10025.9709684783,13857.4022536633,17097.0031426523,0.410863904474613,0.373630286862169,0.351959280424129,0.339110004655877,0,"2019.LRB.16",149,3,2,1,0,2,0,0,-0.939641437061175
"1237",16,"undammed","LRB",2019,148.73918,43.3596282739394,4987.09856803715,4977.7382489467,11972.405297464,18199.198144452,23857.368326537,0,7,"197",228.17296230419,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.16",149,3,3,1,0,3,5.4344770123681,1,-0.939641437061175
"1238",16,"undammed","LRB",2019,148.73918,43.3596282739394,4987.09856803715,4977.7382489467,11972.405297464,18199.198144452,23857.368326537,0,8,"198",226.434232114811,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.16",149,3,4,1,0,4,5.42686110699132,1,-0.939641437061175
"1239",17,"dammed","LRB",2019,137.48888,44.1425041226083,9157.04936687648,9166.186879822,16430.790114993,21501.155662424,26728.272074237,1.15417858260332,5,"195",0,NA,NA,NA,NA,NA,NA,NA,NA,4.61671433041328,"2019.LRB.17",158,3,1,1,1,1,0,0,0.527428735290704
"1240",17,"dammed","LRB",2019,137.48888,44.1425041226083,9157.04936687648,9166.186879822,16430.790114993,21501.155662424,26728.272074237,1.15417858260332,6,"196",0,8930.2670880486,16252.1672548481,21414.966633217,26415.8714658849,0.408609009856248,0.393119116711127,0.387705707331689,0.38612443762525,4.61671433041328,"2019.LRB.17",158,3,2,1,1,2,0,0,0.527428735290704
"1241",17,"dammed","LRB",2019,137.48888,44.1425041226083,9157.04936687648,9166.186879822,16430.790114993,21501.155662424,26728.272074237,1.15417858260332,7,"197",768.928107196677,NA,NA,NA,NA,NA,NA,NA,NA,4.61671433041328,"2019.LRB.17",158,3,3,1,1,3,6.64629714321169,1,0.527428735290704
"1242",17,"dammed","LRB",2019,137.48888,44.1425041226083,9157.04936687648,9166.186879822,16430.790114993,21501.155662424,26728.272074237,1.15417858260332,8,"198",1181.31565514803,NA,NA,NA,NA,NA,NA,NA,NA,4.61671433041328,"2019.LRB.17",158,3,4,1,1,4,7.07523021404676,1,0.527428735290704
"1243",17,"undammed","LRB",2019,137.53485,45.8110388554273,5765.43631833047,5768.934048047,11733.580969502,16465.095361974,20712.963444757,0,5,"195",0,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.17",158,3,1,1,0,1,0,0,-0.939641437061175
"1244",17,"undammed","LRB",2019,137.53485,45.8110388554273,5765.43631833047,5768.934048047,11733.580969502,16465.095361974,20712.963444757,0,6,"196",89.2520181251507,5617.35781070485,11539.0710409725,16249.6924441768,20489.6291174197,0.456624468014994,0.418202541860724,0.3995180029811,0.391411170796844,0,"2019.LRB.17",158,3,2,1,0,2,4.50260595846049,1,-0.939641437061175
"1245",17,"undammed","LRB",2019,137.53485,45.8110388554273,5765.43631833047,5768.934048047,11733.580969502,16465.095361974,20712.963444757,0,7,"197",122.804462043912,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.17",158,3,3,1,0,3,4.81870340195892,1,-0.939641437061175
"1246",17,"undammed","LRB",2019,137.53485,45.8110388554273,5765.43631833047,5768.934048047,11733.580969502,16465.095361974,20712.963444757,0,8,"198",276.071238165042,NA,NA,NA,NA,NA,NA,NA,NA,0,"2019.LRB.17",158,3,4,1,0,4,5.624274650614,1,-0.939641437061175
"1247",18,"dammed","LRB",2019,83.267876,40.9563312566176,6187.29796876758,6200.383543318,14239.7741081,20182.903101617,25237.378644194,1.13530581691692,5,"195",0,NA,NA,NA,NA,NA,NA,NA,NA,4.54122326766768,"2019.LRB.18",168,3,1,1,1,1,0,0,0.503439664599535
