date,value,model_no,location,version
1982-08-07,31.0797,1,1005000421,vPUB2025
1982-08-08,31.3404,1,1005000421,vPUB2025
1982-08-09,32.4726,1,1005000421,vPUB2025
1982-08-10,33.7462,1,1005000421,vPUB2025
1982-08-11,34.6077,1,1005000421,vPUB2025
1982-08-12,35.6024,1,1005000421,vPUB2025
1982-08-13,36.3827,1,1005000421,vPUB2025
1982-08-14,37.1023,1,1005000421,vPUB2025
1982-08-15,37.063,1,1005000421,vPUB2025
1982-08-16,37.1432,1,1005000421,vPUB2025
1982-08-17,37.5926,1,1005000421,vPUB2025
1982-08-18,38.9886,1,1005000421,vPUB2025
1982-08-19,41.6775,1,1005000421,vPUB2025
1982-08-20,45.1464,1,1005000421,vPUB2025
1982-08-21,44.9919,1,1005000421,vPUB2025
1982-08-22,46.6075,1,1005000421,vPUB2025
1982-08-23,47.3327,1,1005000421,vPUB2025
1982-08-24,45.8214,1,1005000421,vPUB2025
1982-08-25,42.371,1,1005000421,vPUB2025
1982-08-26,42.2504,1,1005000421,vPUB2025
1982-08-27,42.2487,1,1005000421,vPUB2025
1982-08-28,40.1743,1,1005000421,vPUB2025
1982-08-29,40.5634,1,1005000421,vPUB2025
1982-08-30,39.7848,1,1005000421,vPUB2025
1982-08-31,38.2785,1,1005000421,vPUB2025
1982-09-01,37.4588,1,1005000421,vPUB2025
1982-09-02,35.886,1,1005000421,vPUB2025
1982-09-03,34.7587,1,1005000421,vPUB2025
1982-09-04,33.2638,1,1005000421,vPUB2025
1982-09-05,31.5565,1,1005000421,vPUB2025
1982-09-06,30.656,1,1005000421,vPUB2025
1982-09-07,30.09,1,1005000421,vPUB2025
1982-09-08,29.1164,1,1005000421,vPUB2025
1982-09-09,27.8308,1,1005000421,vPUB2025
1982-09-10,27.2735,1,1005000421,vPUB2025
1982-09-11,26.5869,1,1005000421,vPUB2025
1982-09-12,26.3735,1,1005000421,vPUB2025
1982-09-13,25.8935,1,1005000421,vPUB2025
1982-09-14,25.2258,1,1005000421,vPUB2025
1982-09-15,24.0745,1,1005000421,vPUB2025
1982-09-16,23.5456,1,1005000421,vPUB2025
1982-09-17,23.4241,1,1005000421,vPUB2025
1982-09-18,23.7632,1,1005000421,vPUB2025
1982-09-19,23.876,1,1005000421,vPUB2025
1982-09-20,23.3182,1,1005000421,vPUB2025
1982-09-21,22.4111,1,1005000421,vPUB2025
1982-09-22,21.7781,1,1005000421,vPUB2025
1982-09-23,21.0031,1,1005000421,vPUB2025
1982-09-24,19.9796,1,1005000421,vPUB2025
1982-09-25,19.0881,1,1005000421,vPUB2025
1982-09-26,17.9574,1,1005000421,vPUB2025
1982-09-27,18.3381,1,1005000421,vPUB2025
1982-09-28,19.6118,1,1005000421,vPUB2025
1982-09-29,20.3241,1,1005000421,vPUB2025
1982-09-30,20.502,1,1005000421,vPUB2025
1982-10-01,20.4736,1,1005000421,vPUB2025
1982-10-02,21.4608,1,1005000421,vPUB2025
1982-10-03,20.9973,1,1005000421,vPUB2025
1982-10-04,21.3872,1,1005000421,vPUB2025
1982-10-05,21.3353,1,1005000421,vPUB2025
1982-10-06,19.5548,1,1005000421,vPUB2025
1982-10-07,18.9652,1,1005000421,vPUB2025
1982-10-08,18.129,1,1005000421,vPUB2025
1982-10-09,16.559,1,1005000421,vPUB2025
1982-10-10,15.0737,1,1005000421,vPUB2025
1982-10-11,12.471,1,1005000421,vPUB2025
1982-10-12,10.7917,1,1005000421,vPUB2025
1982-10-13,9.7001,1,1005000421,vPUB2025
1982-10-14,9.2963,1,1005000421,vPUB2025
1982-10-15,9.4891,1,1005000421,vPUB2025
1982-10-16,10.3107,1,1005000421,vPUB2025
1982-10-17,9.8819,1,1005000421,vPUB2025
1982-10-18,9.993,1,1005000421,vPUB2025
1982-10-19,11.4645,1,1005000421,vPUB2025
1982-10-20,11.8196,1,1005000421,vPUB2025
1982-10-21,11.3513,1,1005000421,vPUB2025
1982-10-22,10.5078,1,1005000421,vPUB2025
1982-10-23,9.6793,1,1005000421,vPUB2025
1982-10-24,9.2632,1,1005000421,vPUB2025
1982-10-25,9.4772,1,1005000421,vPUB2025
1982-10-26,10.0968,1,1005000421,vPUB2025
1982-10-27,10.8131,1,1005000421,vPUB2025
1982-10-28,10.6794,1,1005000421,vPUB2025
1982-10-29,10.7826,1,1005000421,vPUB2025
1982-10-30,10.9793,1,1005000421,vPUB2025
1982-10-31,11.4979,1,1005000421,vPUB2025
1982-11-01,11.7587,1,1005000421,vPUB2025
1982-11-02,11.6542,1,1005000421,vPUB2025
1982-11-03,11.3052,1,1005000421,vPUB2025
1982-11-04,11.1712,1,1005000421,vPUB2025
1982-11-05,11.2098,1,1005000421,vPUB2025
1982-11-06,11.2662,1,1005000421,vPUB2025
1982-11-07,11.3332,1,1005000421,vPUB2025
1982-11-08,11.4405,1,1005000421,vPUB2025
1982-11-09,11.646,1,1005000421,vPUB2025
1982-11-10,11.92,1,1005000421,vPUB2025
1982-11-11,11.2849,1,1005000421,vPUB2025
1982-11-12,10.4791,1,1005000421,vPUB2025
1982-11-13,9.6963,1,1005000421,vPUB2025
1982-11-14,8.9691,1,1005000421,vPUB2025
1982-11-15,9.3748,1,1005000421,vPUB2025
1982-11-16,9.6421,1,1005000421,vPUB2025
1982-11-17,10.2147,1,1005000421,vPUB2025
1982-11-18,12.2309,1,1005000421,vPUB2025
1982-11-19,15.0319,1,1005000421,vPUB2025
1982-11-20,15.1764,1,1005000421,vPUB2025
1982-11-21,12.8846,1,1005000421,vPUB2025
1982-11-22,11.3633,1,1005000421,vPUB2025
1982-11-23,10.199,1,1005000421,vPUB2025
1982-11-24,8.4623,1,1005000421,vPUB2025
1982-11-25,7.1182,1,1005000421,vPUB2025
1982-11-26,6.6245,1,1005000421,vPUB2025
1982-11-27,7.5197,1,1005000421,vPUB2025
1982-11-28,8.0539,1,1005000421,vPUB2025
1982-11-29,8.7319,1,1005000421,vPUB2025
1982-11-30,10.0211,1,1005000421,vPUB2025
1982-12-01,10.1171,1,1005000421,vPUB2025
1982-12-02,10.0971,1,1005000421,vPUB2025
1982-12-03,9.573,1,1005000421,vPUB2025
1982-12-04,10.1268,1,1005000421,vPUB2025
1982-12-05,11.0101,1,1005000421,vPUB2025
1982-12-06,11.1539,1,1005000421,vPUB2025
1982-12-07,9.1416,1,1005000421,vPUB2025
1982-12-08,7.433,1,1005000421,vPUB2025
1982-12-09,6.7804,1,1005000421,vPUB2025
1982-12-10,5.5168,1,1005000421,vPUB2025
1982-12-11,4.2497,1,1005000421,vPUB2025
1982-12-12,4.4351,1,1005000421,vPUB2025
1982-12-13,4.5384,1,1005000421,vPUB2025
1982-12-14,4.5138,1,1005000421,vPUB2025
1982-12-15,4.4789,1,1005000421,vPUB2025
1982-12-16,4.5953,1,1005000421,vPUB2025
1982-12-17,4.2613,1,1005000421,vPUB2025
1982-12-18,3.4201,1,1005000421,vPUB2025
1982-12-19,3.3417,1,1005000421,vPUB2025
1982-12-20,3.2938,1,1005000421,vPUB2025
1982-12-21,4.0484,1,1005000421,vPUB2025
1982-12-22,4.3315,1,1005000421,vPUB2025
1982-12-23,4.0046,1,1005000421,vPUB2025
1982-12-24,3.566,1,1005000421,vPUB2025
1982-12-25,3.4242,1,1005000421,vPUB2025
1982-12-26,3.7717,1,1005000421,vPUB2025
1982-12-27,3.4587,1,1005000421,vPUB2025
1982-12-28,2.8218,1,1005000421,vPUB2025
1982-12-29,3.0794,1,1005000421,vPUB2025
1982-12-30,3.5959,1,1005000421,vPUB2025
