system:index,Input_FID,dam_count_all,dam_count_anthro,dam_count_confident,.geo
000000000000000016ed,6830,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73285819496667,47.99874105108683],[-106.73284543072813,47.99875469261528],[-106.73281922294095,47.99876847901261],[-106.73278144818386,47.99883154955391],[-106.73298849715218,47.998855222371155],[-106.73299998630402,47.998801442936475],[-106.73285819496667,47.99874105108683]]]}"
000000000000000016e8,6831,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73294887721086,47.99866377703173],[-106.73292898391263,47.99866853822774],[-106.73285819496667,47.99874105108683],[-106.73299998630402,47.998801442936475],[-106.73303892382569,47.998769590940135],[-106.73294887721086,47.99866377703173]]]}"
000000000000000016ea,6832,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73310091679757,47.998634675594445],[-106.73304091188304,47.99863113593797],[-106.73294887721086,47.99866377703173],[-106.73303892382569,47.998769590940135],[-106.73305208804362,47.99876498096482],[-106.73311142237576,47.9987506712445],[-106.73310091679757,47.998634675594445]]]}"
000000000000000016fb,6833,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73310091679757,47.998634675594445],[-106.73311142237576,47.9987506712445],[-106.73317735045649,47.99873180133541],[-106.73321756316435,47.99874008708751],[-106.73324739054023,47.99863694369975],[-106.73310091679757,47.998634675594445]]]}"
000000000000000016fd,6834,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73334729440617,47.99863987987378],[-106.73324739054023,47.99863694369975],[-106.73321756316435,47.99874008708751],[-106.73333787287173,47.99875621280111],[-106.73334450114729,47.9987560766097],[-106.73338755021885,47.99864823680247],[-106.73334729440617,47.99863987987378]]]}"
000000000000000016fe,6835,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73344114022085,47.99866081655225],[-106.73338755021885,47.99864823680247],[-106.73334450114729,47.9987560766097],[-106.73339156386952,47.998768777518485],[-106.73347167574599,47.998776459774234],[-106.73350856549006,47.998686635582416],[-106.73344114022085,47.99866081655225]]]}"
000000000000000016ff,6836,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73354895690436,47.99869940133597],[-106.73350856549006,47.998686635582416],[-106.73347167574599,47.998776459774234],[-106.73350512497545,47.998780472711296],[-106.73353193739099,47.99878897455922],[-106.73359879286507,47.998796929116786],[-106.73360542116683,47.99879679290663],[-106.7336359532826,47.998715922626346],[-106.73354895690436,47.99869940133597]]]}"
00000000000000001706,6837,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73375632147703,47.99873196144599],[-106.73366273115965,47.99872000045255],[-106.7336359532826,47.998715922626346],[-106.73360542116683,47.99879679290663],[-106.73365230563076,47.99880501353021],[-106.73367890503557,47.99880461119677],[-106.73371916125174,47.99881296800289],[-106.73373916693895,47.99881712585221],[-106.73376299286552,47.9987318964877],[-106.73375632147703,47.99873196144599]]]}"
000000000000000016f9,6838,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73376299286552,47.9987318964877],[-106.73373916693895,47.99881712585221],[-106.73379285840669,47.998829690348494],[-106.73385984968702,47.99884205362228],[-106.73390960363099,47.998738572441425],[-106.73376299286552,47.9987318964877]]]}"
000000000000000016f6,6839,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73403040726198,47.99876806645932],[-106.73390960363099,47.998738572441425],[-106.73385984968702,47.99884205362228],[-106.73394021850581,47.99885871089179],[-106.73397398210854,47.99887161273],[-106.73404384250584,47.99877227413322],[-106.73403040726198,47.99876806645932]]]}"
00000000000000001728,6840,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.7341045974307,47.99879815775235],[-106.73404384250584,47.99877227413322],[-106.73397398210854,47.99887161273],[-106.73398753814975,47.9988803869311],[-106.73404829316561,47.998906270636944],[-106.7340820138017,47.99891910118329],[-106.73415854553245,47.99881969743349],[-106.7341045974307,47.99879815775235]]]}"
000000000000000016f5,6841,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73423277910192,47.998849859912006],[-106.73415854553245,47.99881969743349],[-106.7340820138017,47.99891910118329],[-106.73411567667002,47.99893201806689],[-106.7341763542352,47.99895340645598],[-106.73420321022108,47.998961979395474],[-106.73427948549302,47.99885360006312],[-106.73423277910192,47.998849859912006]]]}"
00000000000000001709,6842,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73436666190928,47.998874600868724],[-106.73429949139341,47.99885775779383],[-106.73427948549302,47.99885360006312],[-106.73420321022108,47.998961979395474],[-106.73423012403106,47.998970465981415],[-106.73438376534277,47.998986036547926],[-106.73436666190928,47.998874600868724]]]}"
0000000000000000170c,6843,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73449966031188,47.998872588103474],[-106.73446643223794,47.99887312694364],[-106.73436666190928,47.998874600868724],[-106.73438376534277,47.998986036547926],[-106.7344303711084,47.99898979171333],[-106.73447027076185,47.99898918787195],[-106.73451676417147,47.998984023743986],[-106.73449966031188,47.998872588103474]]]}"
0000000000000000170a,6844,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.7346324455656,47.99886167100607],[-106.73462581717776,47.99886180728929],[-106.73449966031188,47.998872588103474],[-106.73451676417147,47.998984023743986],[-106.73459638490522,47.998978335800544],[-106.73464927029633,47.99896864150428],[-106.73465589870504,47.99896850521862],[-106.7346324455656,47.99886167100607]]]}"
00000000000000001726,6845,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73475827989125,47.99884635368134],[-106.73469231652341,47.99886080074718],[-106.7346324455656,47.99886167100607],[-106.73465589870504,47.99896850521862],[-106.73470919924131,47.99896768488126],[-106.73479517732567,47.998953042671445],[-106.73475827989125,47.99884635368134]]]}"
00000000000000001708,6846,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73485028064684,47.99880928674593],[-106.73483711636449,47.998813896972706],[-106.7347715450754,47.99884172837736],[-106.73475827989125,47.99884635368134],[-106.73479517732567,47.998953042671445],[-106.73480829856842,47.99894836117459],[-106.73492703504508,47.998915300322984],[-106.7349534562064,47.998910417461914],[-106.73485028064684,47.99880928674593]]]}"
0000000000000000171e,6847,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73507169957631,47.998863987242224],[-106.73503162108359,47.99886011117646],[-106.73505782878146,47.99884632415486],[-106.73496865928162,47.99876726563985],[-106.7348960592084,47.99878620184129],[-106.73485028064684,47.99880928674593],[-106.7349534562064,47.998910417461914],[-106.73497974175694,47.99890112569406],[-106.73505286985926,47.99889998258508],[-106.73510617053103,47.99889916202555],[-106.73507169957631,47.998863987242224]]]}"
000000000000000016f3,6848,0,0,0,"{""type"":""MultiPolygon"",""coordinates"":[[[[-106.73519838491771,47.99887099885531],[-106.73518508496656,47.99887120023944],[-106.73513188518086,47.99887200575713],[-106.73507169957631,47.998863987242224],[-106.73510617053103,47.99889916202555],[-106.7351261420013,47.99889889559593],[-106.73514650565991,47.99891201346959],[-106.7352192417079,47.99889748592346],[-106.73519838491771,47.99887099885531]]],[[[-106.73508640911857,47.998707466366405],[-106.73506661647447,47.99871221292904],[-106.73504058758786,47.9987304800619],[-106.73498178046036,47.99876258413757],[-106.73496865928162,47.99876726563985],[-106.73505782878146,47.99884632415486],[-106.73508393557503,47.99883255221526],[-106.73515649271175,47.9988135445895],[-106.73508640911857,47.998707466366405]]]]}"
000000000000000016f0,6849,0,0,0,"{""type"":""MultiPolygon"",""coordinates"":[[[[-106.73531070639261,47.99884697803868],[-106.73519838491771,47.99887099885531],[-106.7352192417079,47.99889748592346],[-106.73525233443544,47.99889253791763],[-106.7353250704913,47.99887801029672],[-106.73531070639261,47.99884697803868]]],[[[-106.7352044730969,47.99865655604025],[-106.7351920585274,47.99868351083041],[-106.73513254496916,47.998693341684174],[-106.73508640911857,47.998707466366405],[-106.73515649271175,47.9988135445895],[-106.73517628542025,47.99880879799757],[-106.73521579299587,47.99879480956572],[-106.73527509325939,47.99877607451263],[-106.7352044730969,47.99865655604025]]]]}"
000000000000000016f1,6850,0,0,0,"{""type"":""MultiPolygon"",""coordinates"":[[[[-106.73521088800767,47.998647515615275],[-106.7352044730969,47.99865655604025],[-106.73527509325939,47.99877607451263],[-106.7353276210994,47.998757419586],[-106.73537861458931,47.99868965158397],[-106.73539134346974,47.998671585787214],[-106.73521088800767,47.998647515615275]]],[[[-106.73562531380428,47.9987037388795],[-106.7356198276605,47.99873960402671],[-106.73559389975311,47.998757856230824],[-106.73558112781652,47.9987758508216],[-106.73552849903174,47.99879452098014],[-106.73543022735129,47.99884068520136],[-106.73538369899464,47.99884142578228],[-106.73534379909687,47.99884203000676],[-106.73531070639261,47.99884697803868],[-106.7353250704913,47.99887801029672],[-106.73533169893273,47.99887787396395],[-106.73540487036495,47.99887680184394],[-106.73545108434803,47.99886717219869],[-106.73547736989217,47.99885788030279],[-106.73552332722494,47.99883927523211],[-106.73558227006258,47.9988115796672],[-106.73559535647813,47.99880247410192],[-106.73562128441871,47.99878422188101],[-106.7356598632649,47.99874340857192],[-106.73565872093833,47.99870767977584],[-106.73562531380428,47.9987037388795]]]]}"
00000000000000001705,6851,0,0,0,"{""type"":""MultiPolygon"",""coordinates"":[[[[-106.73591949811751,47.99854746785526],[-106.73595957677693,47.99855134352395],[-106.7360124189258,47.99854157730048],[-106.73591949811751,47.99854746785526]]],[[[-106.73564023455523,47.99855612254034],[-106.73560051363279,47.9985612069924],[-106.73563034976587,47.99865457586567],[-106.73562531380428,47.9987037388795],[-106.73565872093833,47.99870767977584],[-106.73565552763645,47.99861397919134],[-106.73564023455523,47.99855612254034]]],[[[-106.73544215798505,47.998599337734134],[-106.73541488626803,47.99858189129176],[-106.73541449397709,47.9985685070725],[-106.73524163051471,47.998575549223155],[-106.73524954481205,47.99861119779528],[-106.73522351603711,47.998629464939505],[-106.73521088800767,47.998647515615275],[-106.73539134346974,47.998671585787214],[-106.73541670030434,47.99863546929372],[-106.73545567141879,47.99860804040905],[-106.73544215798505,47.998599337734134]]]]}"
000000000000000016da,6852,0,0,0,"{""type"":""MultiPolygon"",""coordinates"":[[[[-106.73537185184234,47.99848870878514],[-106.73536433802582,47.998462091814645],[-106.73521318231622,47.99851795009029],[-106.73522718874761,47.998540021912554],[-106.73524163051471,47.998575549223155],[-106.73541449397709,47.9985685070725],[-106.73541431521924,47.9985640269415],[-106.73541307222908,47.998528313344735],[-106.73537185184234,47.99848870878514]]],[[[-106.7359982330694,47.99851502548297],[-106.73591856918034,47.99852064327609],[-106.7358506124809,47.99847703304706],[-106.73582975529388,47.99845054633865],[-106.73573598398097,47.99843410736291],[-106.73561752838529,47.998471633913816],[-106.73559238539406,47.99851665441563],[-106.73560051363279,47.9985612069924],[-106.73564023455523,47.99855612254034],[-106.73562565665227,47.9985161864494],[-106.7356908349467,47.998474970459704],[-106.73577063427372,47.99847376172682],[-106.73578419088446,47.998482535593745],[-106.73583827628181,47.99850848302624],[-106.73587910494629,47.99853470317797],[-106.73591949811751,47.99854746785526],[-106.7360124189258,47.99854157730048],[-106.7359982330694,47.99851502548297]]]]}"
000000000000000016d5,6853,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73535678112826,47.99843540359555],[-106.73526849696017,47.99838309923147],[-106.73515781189705,47.99845621746274],[-106.73516479770653,47.998465041391135],[-106.73519903192087,47.99849582209857],[-106.73521318231622,47.99851795009029],[-106.73536433802582,47.998462091814645],[-106.73535678112826,47.99843540359555]]]}"
000000000000000016d8,6854,1,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73522086209462,47.99835253508252],[-106.73517327042117,47.99832204218655],[-106.73505591406085,47.99839522526861],[-106.73512351996531,47.998425523108374],[-106.73515781189705,47.99845621746274],[-106.73526849696017,47.99838309923147],[-106.73522086209462,47.99835253508252]]]}"
000000000000000016df,6855,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73513911421959,47.99829575676175],[-106.73507867298567,47.998278763014774],[-106.73505825189137,47.99826573162257],[-106.73494863089978,47.99837008281023],[-106.73505591406085,47.99839522526861],[-106.73517327042117,47.99832204218655],[-106.73513911421959,47.99829575676175]]]}"
000000000000000016e0,6856,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73504451692513,47.998252477574596],[-106.73497752538405,47.998240115271265],[-106.73491084824637,47.99823664187016],[-106.73488823285703,47.9983531601784],[-106.7349083743088,47.998361726598546],[-106.73494863089978,47.99837008281023],[-106.73505825189137,47.99826573162257],[-106.73504451692513,47.998252477574596]]]}"
000000000000000016db,6857,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.7347509379356,47.99823016881695],[-106.73480750644059,47.998327543639384],[-106.73488823285703,47.9983531601784],[-106.73491084824637,47.99823664187016],[-106.7347509379356,47.99823016881695]]]}"
000000000000000016d7,6858,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.7347509379356,47.99823016881695],[-106.73473763828095,47.998230370129306],[-106.73466514025328,47.998249290848385],[-106.73461286965887,47.998276920515735],[-106.73472217832779,47.998364545136496],[-106.7347551926615,47.99835510216627],[-106.73479402805921,47.99832326484759],[-106.73480750644059,47.998327543639384],[-106.7347509379356,47.99823016881695]]]}"
000000000000000016f2,6859,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73461286965887,47.998276920515735],[-106.73457375469216,47.99830429270526],[-106.73453385573214,47.99830489656409],[-106.73456390199907,47.9984071694564],[-106.73460354465469,47.99839759025441],[-106.73464295084148,47.99838361726476],[-106.73469593627395,47.998373907989965],[-106.73472217832779,47.998364545136496],[-106.73461286965887,47.998276920515735]]]}"
000000000000000016de,6860,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73453385573214,47.99830489656409],[-106.73446735750319,47.99830590295781],[-106.73442078722694,47.998306571774556],[-106.73441809832507,47.99842275262922],[-106.73445799736112,47.99842214881508],[-106.73456390199907,47.9984071694564],[-106.73453385573214,47.99830489656409]]]}"
000000000000000016f4,6861,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73428747682229,47.99829969538814],[-106.73428531492245,47.99843366929254],[-106.7343388708313,47.99844182452861],[-106.73441809832507,47.99842275262922],[-106.73442078722694,47.998306571774556],[-106.73428747682229,47.99829969538814]]]}"
000000000000000016ef,6862,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.7342542062535,47.99830016287246],[-106.73416720993933,47.998283642270565],[-106.73413834745423,47.99841803368733],[-106.7342384304388,47.99842544903616],[-106.73427868663656,47.99843380554817],[-106.73428531492245,47.99843366929254],[-106.73428747682229,47.99829969538814],[-106.7342542062535,47.99830016287246]]]}"
000000000000000016ee,6863,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73408006981187,47.9982670654133],[-106.73399708956487,47.99837108437768],[-106.73406429346505,47.998392351482636],[-106.73411841955073,47.998418371159374],[-106.73413834745423,47.99841803368733],[-106.73416720993933,47.998283642270565],[-106.73408006981187,47.9982670654133]]]}"
000000000000000016f7,6864,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73403995790521,47.99825876501481],[-106.73399913169007,47.9982325441594],[-106.73388844621489,47.99830566073096],[-106.73390880884068,47.998318778743794],[-106.73393597830513,47.998336240643354],[-106.73399708956487,47.99837108437768],[-106.73408006981187,47.9982670654133],[-106.73403995790521,47.99825876501481]]]}"
000000000000000016fa,6865,0,0,0,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-106.73399248688122,47.99823266763344],[-106.7339991046631,47.998232567710126]]},{""type"":""Polygon"",""coordinates"":[[[-106.73392419387285,47.99818010872554],[-106.73391738708202,47.998175764848725],[-106.73377311735506,47.99824045959457],[-106.7337799241288,47.998244803487395],[-106.73380709344153,47.99826226540247],[-106.73385433453026,47.99827944608421],[-106.73388844621489,47.99830566073096],[-106.733992503461,47.998232680393365],[-106.73399248688122,47.99823266763344],[-106.73392419387285,47.99818010872554]]]}]}"
000000000000000016e6,6866,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73389692363524,47.99816266195553],[-106.73388305381654,47.99814499891102],[-106.7338691840124,47.99812733587011],[-106.73384134355872,47.99809202488268],[-106.73370441656189,47.99817450361038],[-106.73371130097271,47.9981833426931],[-106.73372527158402,47.99820099069424],[-106.73375244082388,47.998218452611944],[-106.73376631058339,47.99823611570158],[-106.73377311735506,47.99824045959457],[-106.73391738708202,47.998175764848725],[-106.73389692363524,47.99816266195553]]]}"
000000000000000016eb,6867,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73378576371599,47.998021387867226],[-106.73364816586971,47.998086017262885],[-106.73365497259248,47.998090361153],[-106.73368356157268,47.99814801653458],[-106.73370441656189,47.99817450361038],[-106.73384134355872,47.99809202488268],[-106.73378576371599,47.998021387867226]]]}"
000000000000000016ec,6868,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.7336116299159,47.99798828967024],[-106.73361220010266,47.998006153856345],[-106.73361344136404,47.998041867163536],[-106.73364816586971,47.998086017262885],[-106.73378576371599,47.998021387867226],[-106.73379080182818,47.997972225536635],[-106.7336116299159,47.99798828967024]]]}"
000000000000000016e9,6869,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73360177051946,47.99789465511928],[-106.7335893207601,47.99791718541965],[-106.73361056719327,47.997957056487124],[-106.73361088118837,47.997965945401624],[-106.73361131592098,47.99797940075194],[-106.7336116299159,47.99798828967024],[-106.73379080182818,47.997972225536635],[-106.73379600998639,47.99793189598151],[-106.73360177051946,47.99789465511928]]]}"
000000000000000016e7,6870,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73366549393779,47.99780882385233],[-106.73364039275529,47.99785391456746],[-106.73360818555238,47.99788561492972],[-106.73360177051946,47.99789465511928],[-106.73379600998639,47.99793189598151],[-106.73380710592713,47.99786473337729],[-106.73366549393779,47.99780882385233]]]}"
000000000000000016bd,6871,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73374259408094,47.997727286678604],[-106.7337361014328,47.99773183169713],[-106.73370358037228,47.99775464313415],[-106.73366549393779,47.99780882385233],[-106.73380710592713,47.99786473337729],[-106.7338062215956,47.99783798035079],[-106.73385168493994,47.99780600751419],[-106.73374259408094,47.997727286678604]]]}"
000000000000000016dd,6872,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73383997849776,47.99765437230484],[-106.73376212982048,47.99771356527838],[-106.73374259408094,47.997727286678604],[-106.73385168493994,47.99780600751419],[-106.73386477114019,47.997796902364705],[-106.73388420601287,47.99778319600442],[-106.73393626278927,47.99774666305027],[-106.73383997849776,47.99765437230484]]]}"
000000000000000016d0,6873,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73394473968095,47.99760366581224],[-106.73389203509724,47.99761783946905],[-106.73383997849776,47.99765437230484],[-106.73393626278927,47.99774666305027],[-106.73396878378585,47.99772385153974],[-106.73400151795924,47.99770994397974],[-106.73404102423054,47.99769595635689],[-106.73394473968095,47.99760366581224]]]}"
000000000000000016e1,6874,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73407690614798,47.99757481458154],[-106.73405056381769,47.997584192185926],[-106.7340112362617,47.997602659834754],[-106.73399768064803,47.99759388584052],[-106.73394473968095,47.99760366581224],[-106.73404102423054,47.99769595635689],[-106.7341727414436,47.99765380727634],[-106.73407690614798,47.99757481458154]]]}"
000000000000000016cd,6875,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73419465222977,47.99751501785716],[-106.7341815315284,47.99751969912841],[-106.73415514614683,47.99752900548992],[-106.73412890473433,47.99753836802303],[-106.73409651946777,47.99756558829202],[-106.73407690614798,47.99757481458154],[-106.7341727414436,47.99765380727634],[-106.73420565416855,47.99764437972492],[-106.73423888104223,47.99764384101777],[-106.73424537364963,47.997639295974004],[-106.73419465222977,47.99751501785716]]]}"
000000000000000016dc,6876,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73430679022768,47.997486518913],[-106.73426097021132,47.9975095316619],[-106.73421444413174,47.997510271601236],[-106.73419465222977,47.99751501785716],[-106.73424537364963,47.997639295974004],[-106.73425845974916,47.99763019080255],[-106.73436392690785,47.997601756706416],[-106.73430679022768,47.997486518913]]]}"
000000000000000016d1,6877,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73439211623528,47.997449518458446],[-106.73437240209913,47.99745875986986],[-106.73430679022768,47.997486518913],[-106.73436392690785,47.997601756706416],[-106.734370598138,47.99760169171141],[-106.73445538847912,47.997551250964236],[-106.73449458039212,47.997528374367946],[-106.73439211623528,47.997449518458446]]]}"
000000000000000016e3,6878,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73448339874832,47.99739453281151],[-106.73443095075379,47.9974176818597],[-106.73439856571152,47.997444902161845],[-106.73439211623528,47.997449518458446],[-106.73449458039212,47.997528374367946],[-106.73456664181903,47.99749599886022],[-106.73461228312127,47.997468505932005],[-106.73448339874832,47.99739453281151]]]}"
000000000000000016e4,6879,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.7345611684202,47.997330844533295],[-106.73455524655604,47.99735325351503],[-106.73450301195834,47.997385306473745],[-106.73448339874832,47.99739453281151],[-106.73461228312127,47.997468505932005],[-106.73463181858737,47.99745478443008],[-106.73467696688203,47.99741392264573],[-106.73468969550001,47.997395857388995],[-106.73470260278573,47.99738227216982],[-106.7345611684202,47.997330844533295]]]}"
000000000000000016cb,6880,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73457198322753,47.99725921771356],[-106.73456712496417,47.99731285941232],[-106.7345611684202,47.997330844533295],[-106.73470260278573,47.99738227216982],[-106.73474107973091,47.997341475432755],[-106.73474019468891,47.99731472270043],[-106.7347394452427,47.9972923787465],[-106.73473887448048,47.9972745148254],[-106.73457198322753,47.99725921771356]]]}"
000000000000000016d6,6881,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73472181326035,47.99716315413762],[-106.73458957003929,47.99718751089983],[-106.73459669103931,47.997200743422866],[-106.73457782728426,47.99723231366693],[-106.73457198322753,47.99725921771356],[-106.73473887448048,47.9972745148254],[-106.73473781075218,47.99724328210637],[-106.73473599757463,47.99718970549597],[-106.73472181326035,47.99716315413762]]]}"
000000000000000016ca,6882,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.7346791395626,47.99707893377659],[-106.73466534738927,47.99706576630425],[-106.73454061754089,47.99711673929196],[-106.73455440966724,47.99712990679619],[-106.73458957003929,47.99718751089983],[-106.73472181326035,47.99716315413762],[-106.7346791395626,47.99707893377659]]]}"
000000000000000016cf,6883,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73463764220274,47.99703486501523],[-106.73459646759918,47.996995332446026],[-106.7345896608805,47.99699098871332],[-106.7344649312988,47.99704196152334],[-106.73447897978251,47.99706410411775],[-106.73454061754089,47.99711673929196],[-106.73466534738927,47.99706576630425],[-106.73463764220274,47.99703486501523]]]}"
000000000000000016ce,6884,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73455514912494,47.9969557437107],[-106.73450081115162,47.99692082115687],[-106.73439587344365,47.99696704754014],[-106.73440942899938,47.99697582137459],[-106.73443726944608,47.997011131444346],[-106.73445812459785,47.99703761777702],[-106.7344649312988,47.99704196152334],[-106.7345896608805,47.99699098871332],[-106.73455514912494,47.9969557437107]]]}"
000000000000000016c7,6885,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73447257869216,47.99687212737042],[-106.73445821605489,47.996841096138276],[-106.73432005234552,47.99688786112144],[-106.73432760820405,47.99691454865857],[-106.73439587344365,47.99696704754014],[-106.73450081115162,47.99692082115687],[-106.73450049692289,47.996911932428795],[-106.7345001396071,47.99690297244251],[-106.73447257869216,47.99687212737042]]]}"
000000000000000016d2,6886,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.7344439890063,47.996814473647426],[-106.73443594020068,47.99677441748428],[-106.73429000764021,47.99678559108425],[-106.73431156865814,47.99683434983944],[-106.73432005234552,47.99688786112144],[-106.73445821605489,47.996841096138276],[-106.7344439890063,47.996814473647426]]]}"
000000000000000016c3,6887,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73442692880137,47.996703113861216],[-106.73441986575257,47.99668979510448],[-106.73429354638029,47.9966917424898],[-106.73428982900727,47.996781111100724],[-106.73429000764021,47.99678559108425],[-106.73443594020068,47.99677441748428],[-106.73442692880137,47.996703113861216]]]}"
000000000000000016c4,6888,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73440501036544,47.996645395314275],[-106.73440992646718,47.99659166796424],[-106.73427070037125,47.99660720027679],[-106.73427109229529,47.99662058400813],[-106.73429318911211,47.99668278253927],[-106.73429354638029,47.9966917424898],[-106.73441986575257,47.99668979510448],[-106.73440501036544,47.996645395314275]]]}"
000000000000000016c6,6889,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73439499335865,47.996542773208574],[-106.73438045225257,47.99650726219621],[-106.73425434684913,47.99651811325113],[-106.73427569439718,47.99655796801597],[-106.73427070037125,47.99660720027679],[-106.73440992646718,47.99659166796424],[-106.73440943360613,47.996578299325854],[-106.73439499335865,47.996542773208574]]]}"
000000000000000016c5,6890,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.7343648130445,47.996436095176456],[-106.73436427711012,47.99642265531813],[-106.73425788558326,47.99642426513809],[-106.73423835064524,47.996437986280434],[-106.73424679110146,47.99649142590773],[-106.73425434684913,47.99651811325113],[-106.73438045225257,47.99650726219621],[-106.73437956743312,47.99648050988165],[-106.7343648130445,47.996436095176456]]]}"
000000000000000016ac,6891,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73426160290815,47.99633489713937],[-106.73425788558326,47.99642426513809],[-106.73436427711012,47.99642265531813],[-106.73437629926927,47.99638231813877],[-106.73437480074452,47.99633763102214],[-106.73426160290815,47.99633489713937]]]}"
000000000000000016c2,6892,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73425836969797,47.99624112941991],[-106.73426578987426,47.99626340795506],[-106.73426160290815,47.99633489713937],[-106.73437480074452,47.99633763102214],[-106.73438685753433,47.99630171767434],[-106.73440537195921,47.99625683565964],[-106.73425836969797,47.99624112941991]]]}"
000000000000000016c1,6893,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.7343961389094,47.99618098154687],[-106.73437514867445,47.99615008695232],[-106.73421595450267,47.99616588522863],[-106.73424343690962,47.996192234960354],[-106.73425836969797,47.99624112941991],[-106.73440537195921,47.99625683565964],[-106.73441168564602,47.99624781079483],[-106.7343961389094,47.99618098154687]]]}"
000000000000000016bf,6894,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73436790708621,47.996132288402436],[-106.7343670222572,47.99610553627979],[-106.73429190896039,47.996048623264194],[-106.73418105203561,47.99611725701106],[-106.7341886076814,47.99614394417127],[-106.73421595450267,47.99616588522863],[-106.73437514867445,47.99615008695232],[-106.73436790708621,47.996132288402436]]]}"
000000000000000016c0,6895,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73423729312739,47.99600923629134],[-106.73418334885865,47.99598769771481],[-106.73409264038413,47.99606054501959],[-106.73411959517892,47.99606910247757],[-106.73414009232613,47.99608662857165],[-106.73417385364706,47.99609952971366],[-106.73418105203561,47.99611725701106],[-106.73429190896039,47.996048623264194],[-106.73423729312739,47.99600923629134]]]}"
000000000000000016ad,6896,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-106.73408252338811,47.995957939089436],[-106.73404890622685,47.99594509412108],[-106.73400490041406,47.99602168141592],[-106.73401152824744,47.99602154519687],[-106.73409264038413,47.99606054501959],[-106.73418334885865,47.99598769771481],[-106.73408252338811,47.995957939089436]]]}"
