system:index,E,N,NE,NW,S,SE,SW,TO_mean,TP_ID,W,first,label,minElev,.geo
00000000000000002adf_+25357+3870,45.34936422718604,87.51899775488324,30.22357464517907,36.58150103709128,21.710136608390584,88.7958649469345,9.925067322738045,41.35455066141369,1779,10.731898748906772,1,1,636.5700073242188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68309386961886,48.12617969851978]}"
00000000000000002acf_+25357+3886,14.147547478266716,93.6604201425373,20.32191621887145,39.71658705418448,91.49348118367826,24.98155336847502,43.804316050508966,43.48450786652908,1780,19.750241435710407,1,1,636.5700073242188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68310160084215,48.12603583721077]}"
00000000000000002ac9_+25358+3896,13.907887673905279,90.43437452617215,23.555339404158303,25.6653844312809,69.07658479980503,15.981356977926666,73.95633959012324,41.642073523706415,1781,20.559320786279713,1,1,636.469970703125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.683093002909,48.12594560038493]}"
00000000000000002ac7_+25360+3901,12.854332712327263,89.03343920329985,30.755789480006484,33.93998222931002,32.273207344311444,14.372703404891837,89.99478251327898,40.892139537215535,1782,23.912879410298387,1,1,636.4600219726562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68306855908202,48.125899996713486]}"
00000000000000002ac0_+25365+3909,12.141173956597143,89.55988095776489,44.48231277008834,37.90979329080171,20.56799427852455,12.323055778591069,92.3685937215819,46.36763146595486,1783,61.58824697368925,1,1,636.4500122070312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68300527523597,48.12582644850559]}"
00000000000000002ac4_+25368+3913,11.40822402680135,91.65640433587143,57.43445460336223,39.16003038427958,16.6167939515216,11.978897751060288,94.95594288441646,50.422317322997166,1784,80.16779064666441,1,1,636.4299926757812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68296691843685,48.1257895126293]}"
00000000000000002ac1_+25375+3922,12.671601919945033,90.7378909841764,62.230161549494014,25.10517979217893,13.132142103519655,11.09083359947283,94.92738948971177,48.21368522212677,1785,75.81428233851558,1,1,636.469970703125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68287725837051,48.12570632597723]}"
00000000000000002ad3_+25384+3933,14.141000415173806,33.38018781799145,96.80513905817918,18.182083046883392,12.818877601986571,11.832157001857396,97.88992129364411,44.76421799378537,1786,73.06437771456712,1,1,636.47998046875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68276170541498,48.12560450950851]}"
00000000000000002abf_+25390+3938,16.78788028617066,24.871321458877475,92.43826228085871,21.026128127926484,12.604653916798341,10.925415104391206,74.55220944754508,40.80840385473539,1787,73.26136021531514,1,1,636.469970703125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.6826835427371,48.12555761157263]}"
00000000000000002aca_+25393+3940,22.106809476442507,23.28898290017588,93.30362508008797,19.664760812163493,12.894615268074702,10.947842730430821,42.00582543236044,37.798358806960195,1788,78.17440875594573,1,1,636.52001953125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68264421981361,48.12553865825097]}"
00000000000000002ace_+25408+3943,32.9635038128638,48.52113563654724,98.70101627330092,84.27943729446018,12.799275669899089,12.804297032178795,11.630232078292124,50.37736343350338,1789,101.32000967048491,1,1,636.4600219726562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.6824509373757,48.12550699255455]}"
00000000000000002abd_+25419+3946,13.233407802108005,32.76329489203628,105.73712522477337,38.90455033471894,13.01043316286659,13.167110962225308,19.281959696341403,42.57925315443905,1790,104.53614316044252,1,1,636.4500122070312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68229794457338,48.12547629732771]}"
