system:index,E,N,NE,NW,S,SE,SW,TO_mean,TP_ID,W,first,label,minElev,.geo
0000000000000000064b_+308+18590,16.864660363042574,34.660373641152006,35.11352624796565,19.384815393946482,23.244570020130027,16.821901141537495,70.66861626540052,29.579347576787832,2961,19.876317541127904,1,1,708.0501098632812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02580013360036,48.001423658129326]}"
0000000000000000064c_+361+18480,28.683633265284776,26.849941200421604,26.699481319991904,38.97046568521104,87.41754833262807,26.32235810744428,31.43560980792138,36.37289299120547,2945,24.60410621074068,1,1,707.7029418945312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02504333739019,48.00239784815454]}"
0000000000000000064d_+324+18626,15.865178478182628,20.16529004067725,87.36365563197252,19.245534640322575,16.396545974417606,15.346133066955943,88.08137178657863,35.32596053186078,2965,20.143974635779117,1,1,708.099853515625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02560097682533,48.00109535522531]}"
0000000000000000064e_+347+18499,26.013052392640127,29.433771542578455,27.555548097096462,60.33579611148629,23.50993154722464,91.13953846040974,19.834629555885442,37.788567981986596,2948,24.486276148571605,1,1,707.7119140625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.0252389892615,48.00223095664692]}"
0000000000000000064f_+332+18511,40.71534310483015,26.852493418300895,22.572316380432596,32.09522627810113,19.754060143772406,36.55818586399334,17.48488017207069,33.53022012612365,2950,72.20925564748805,1,1,707.786865234375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.0254450756758,48.0021273015188]}"
00000000000000000650_+539+18325,22.98681663574756,28.149341920939513,72.78626904978933,27.157912289227433,21.413660172876078,21.903847809632026,30.322979602953254,32.812782895293516,2912,37.781435681182934,1,1,706.8983764648438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02259236186312,48.00374117092392]}"
00000000000000000651_+351+18493,23.003230483866474,29.121702625676868,23.896273455257557,56.21652909782185,26.302844254308006,87.57712535546489,22.14407022102064,36.19700663866993,2947,21.31427761594321,1,1,707.7020263671875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02518284682952,48.00228377894846]}"
00000000000000000652_+382+18456,46.20460269777069,25.70539365076462,30.471863348477108,27.092574239728386,21.87579162263394,27.96909515289935,20.107558034120586,33.343687596887264,2941,67.32262202870344,1,1,707.5847778320312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02475176353876,48.00260771533153]}"
00000000000000000653_+319+18513,62.73257455322815,25.986240474985138,29.193789275244157,42.0844269807356,16.8911288462061,23.96862694865422,21.16397049549289,33.20669099028715,2951,43.63277034775094,1,1,707.7899169921875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02562012613481,48.00211300978548]}"
00000000000000000654_+411+18389,29.079388493642973,86.25584714002855,27.2634496712269,28.419320947359303,23.528367054129077,35.06416266648506,20.033953198476652,34.946330923753926,2933,29.926158218682914,1,1,707.4274291992188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02433476509859,48.00320201495726]}"
