system:index,Input_FID,Poly_unique_id,dam_count_all,dam_count_anthro,dam_count_confident,.geo
0000000000000000113d,6961,lrb_542,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26095350749891,48.17155741127322],[-107.26095902997068,48.17153055256116],[-107.26093783428668,48.171504148840775],[-107.26089724296956,48.17149151721042],[-107.26074089719482,48.171579462493995],[-107.26079502315126,48.17159625206421],[-107.26080952171745,48.171622830871144],[-107.26098892063968,48.17160137806288],[-107.26095350749891,48.17155741127322]]]}"
00000000000000001139,6962,lrb_542,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26088370830912,48.17148735938095],[-107.26081488601884,48.1714395702499],[-107.26076759787763,48.17142711358091],[-107.2607540187433,48.171422884516744],[-107.26067221565364,48.1715361810302],[-107.26069283026989,48.17154916390014],[-107.26072028253498,48.17156647962803],[-107.26074089719482,48.171579462493995],[-107.26089724296956,48.17149151721042],[-107.26088370830912,48.17148735938095]]]}"
0000000000000000113a,6963,lrb_542,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26069339393719,48.17141069088179],[-107.26064586356841,48.17139374202306],[-107.26062568926135,48.17138967222318],[-107.26056303935087,48.171484704403895],[-107.26058995520603,48.17148867045436],[-107.26064476344663,48.17151886529705],[-107.26067221565364,48.1715361810302],[-107.2607540187433,48.171422884516744],[-107.26069339393719,48.17141069088179]]]}"
00000000000000001142,6964,lrb_542,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26052505452427,48.17137826762839],[-107.26048504442731,48.17137905672947],[-107.26047834746629,48.17137923171048],[-107.26044281090293,48.17148265079656],[-107.26056303935087,48.171484704403895],[-107.26062568926135,48.17138967222318],[-107.26052505452427,48.17137826762839]]]}"
00000000000000001132,6965,lrb_542,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26043159590039,48.171380124549145],[-107.26041084094003,48.1713626338154],[-107.26033712223996,48.171355195107935],[-107.26031623672681,48.17148954262864],[-107.26040255839068,48.1714789477251],[-107.26044281090293,48.17148265079656],[-107.26047834746629,48.17137923171048],[-107.26043159590039,48.171380124549145]]]}"
00000000000000001143,6966,lrb_542,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26030370743607,48.171355824871135],[-107.26025744062774,48.17136570188614],[-107.26021743065843,48.171366490872245],[-107.26019071282525,48.171366945633224],[-107.26020988143,48.17150057541383],[-107.26021662292362,48.1715004716715],[-107.26031623672681,48.17148954262864],[-107.26033712223996,48.171355195107935],[-107.26030370743607,48.171355824871135]]]}"
0000000000000000113e,6967,lrb_542,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26019071282525,48.171366945633224],[-107.26018401588708,48.17136712059309],[-107.26015690250527,48.17135873351889],[-107.26014356586384,48.17135899650172],[-107.26012989089968,48.171350330726725],[-107.26008313954404,48.17135122338984],[-107.26005646628933,48.17135174933239],[-107.2600760744458,48.17149429218259],[-107.260155316142,48.171474872459406],[-107.26017583440269,48.17148341879942],[-107.26019654473002,48.17150083840622],[-107.26020988143,48.17150057541383],[-107.26019071282525,48.171366945633224]]]}"
0000000000000000114a,6968,lrb_542,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26005646628933,48.17135174933239],[-107.26004312966468,48.171352012300815],[-107.26000975949741,48.17135271317924],[-107.25997644656839,48.171353327114474],[-107.25994933330612,48.171344939980806],[-107.25991457382005,48.17146620067462],[-107.25994115112083,48.17146123813598],[-107.25996816270477,48.17146964099949],[-107.26002854458378,48.171477342978456],[-107.2600760744458,48.17149429218259],[-107.26005646628933,48.17135174933239]]]}"
0000000000000000114b,6969,lrb_542,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.25990874294217,48.171332307946415],[-107.25984767911943,48.17131120073208],[-107.25983414479892,48.17130704276022],[-107.25976718856721,48.17145568780747],[-107.2597943463398,48.171464146231266],[-107.25982101960085,48.17146362036029],[-107.25986146951917,48.17147174460635],[-107.25991457382005,48.17146620067462],[-107.25994933330612,48.171344939980806],[-107.25990874294217,48.171332307946415]]]}"
00000000000000001137,6970,lrb_542,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.25980025146409,48.17129423575152],[-107.25977294060391,48.17128142766594],[-107.25964326821214,48.17136884494415],[-107.25965738295912,48.171386423850635],[-107.25968459206189,48.171399247705295],[-107.25973333967883,48.171442951961716],[-107.25976718856721,48.17145568780747],[-107.25983414479892,48.17130704276022],[-107.25980025146409,48.17129423575152]]]}"
0000000000000000114c,6971,lrb_543,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.2597525243905,48.17127286555444],[-107.25970445917368,48.17124256659853],[-107.25970334275098,48.171215796092866],[-107.25955359259255,48.17130357975628],[-107.2595745446288,48.1713254915843],[-107.25963618858019,48.1713600198819],[-107.25964326821214,48.17136884494415],[-107.25977294060391,48.17128142766594],[-107.2597525243905,48.17127286555444]]]}"
00000000000000001131,6972,lrb_543,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.2596892280315,48.17119821724932],[-107.25967487107718,48.17117614628911],[-107.25967462882757,48.17117165416943],[-107.25949587151096,48.17120643817356],[-107.2595035314747,48.171228684086465],[-107.25951764608709,48.17124626297019],[-107.25953981611991,48.171294929610546],[-107.25955359259255,48.17130357975628],[-107.25970334275098,48.171215796092866],[-107.2596892280315,48.17119821724932]]]}"
0000000000000000114e,6973,lrb_541,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.25965773962862,48.17109163712963],[-107.25947180724013,48.17111315939714],[-107.2594658439577,48.17113110481874],[-107.25948781615756,48.1711753504675],[-107.25949587151096,48.17120643817356],[-107.25967462882757,48.17117165416943],[-107.25965773962862,48.17109163712963]]]}"
00000000000000001136,6974,lrb_541,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.25964114996125,48.17101602538247],[-107.25946767456328,48.17101945870311],[-107.25946981113724,48.171068562940356],[-107.25947034700266,48.17108191254743],[-107.25947180724013,48.17111315939714],[-107.25965773962862,48.17109163712963],[-107.25964114996125,48.17101602538247]]]}"
0000000000000000112d,6975,lrb_541,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.25963396863399,48.17100721608808],[-107.25961204083056,48.170963041837226],[-107.25959676536729,48.17091862148324],[-107.25943720727255,48.17093521262009],[-107.25945074135744,48.17093937062457],[-107.25945195936154,48.17096612528696],[-107.2594522975266,48.17097505398428],[-107.25946767456328,48.17101945870311],[-107.25964114996125,48.17101602538247],[-107.25963396863399,48.17100721608808]]]}"
00000000000000001134,6976,lrb_541,0,0,0,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-107.25959008221804,48.170918771633616],[-107.2595967534563,48.17091864043045]]},{""type"":""Polygon"",""coordinates"":[[[-107.25957987640975,48.17083860480761],[-107.2595724586892,48.17082085115519],[-107.25931436138288,48.17087506922636],[-107.25936872705137,48.17089635153764],[-107.25936950509715,48.17091419320157],[-107.25943720727255,48.17093521262009],[-107.25959006855182,48.17091879639705],[-107.25960854544603,48.17088267526976],[-107.25957987640975,48.17083860480761]]]}]}"
00000000000000001130,6977,lrb_541,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.25956460102627,48.1707941845513],[-107.25953748837686,48.1707857973747],[-107.25952371209004,48.17077714730687],[-107.25952181765408,48.17073253542733],[-107.25951473816627,48.17072371045896],[-107.25924510350104,48.170818366452295],[-107.25926673711558,48.170853683220884],[-107.25931436138288,48.17087506922636],[-107.2595724586892,48.17082085115519],[-107.25956460102627,48.1707941845513]]]}"
00000000000000001135,6978,lrb_541,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.25948349281677,48.17062162329369],[-107.25916900868181,48.170757330768126],[-107.25922357168311,48.17078303399145],[-107.25924476538411,48.17080943777956],[-107.25924510350104,48.170818366452295],[-107.25951473816627,48.17072371045896],[-107.2595006237288,48.17070613174459],[-107.25951899881092,48.17067002649189],[-107.25953102108613,48.17063857253304],[-107.2595304406616,48.170625151819735],[-107.25948349281677,48.17062162329369]]]}"
0000000000000000219c,6979,lrb_541,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.25947665558793,48.17061729041341],[-107.25914838416718,48.17059245598893],[-107.25914896445194,48.17060587669977],[-107.25909484163218,48.170589086437204],[-107.25909459945079,48.17058459436434],[-107.25908126323868,48.170584857184835],[-107.25906264569464,48.17061647022686],[-107.25901696037495,48.17063976719492],[-107.25904582608287,48.17068825854545],[-107.25908665726045,48.170705382907926],[-107.25914034038914,48.17071326026059],[-107.25916900868181,48.170757330768126],[-107.25948349281677,48.17062162329369],[-107.25947665558793,48.17061729041341]]]}"
0000000000000000112c,6980,lrb_541,0,0,0,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.25908116733783,48.17058042062235],[-107.25908126323868,48.170584857184835],[-107.25909459945079,48.17058459436434],[-107.25908116733783,48.17058042062235]]],[[[-107.25938678441484,48.17054760509745],[-107.25938014490775,48.17054769306368],[-107.25937994721741,48.17054327221556],[-107.25927615995307,48.17046042906724],[-107.25927024125252,48.1704784454727],[-107.25920400014088,48.17048867258127],[-107.25917238463408,48.17052947704294],[-107.25914838416718,48.17059245598893],[-107.25947665558793,48.17061729041341],[-107.25938678441484,48.17054760509745]]]]}"
0000000000000000112a,6981,lrb_541,0,0,0,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.25952160722265,48.17057622290592],[-107.25950143372701,48.170572152912285],[-107.25952126903447,48.17056729427698],[-107.25950691241209,48.17054522354732],[-107.25945996468204,48.1705416950122],[-107.25938678441484,48.17054760509745],[-107.25947665558793,48.17061729041341],[-107.25948349281677,48.17062162329369],[-107.2595304406616,48.170625151819735],[-107.25952160722265,48.17057622290592]]],[[[-107.25941392898568,48.17040417233242],[-107.25937469847548,48.17042280241433],[-107.25934812202433,48.17042776467686],[-107.25932202999456,48.17044171105011],[-107.25928246130536,48.17045141249733],[-107.25927615995307,48.17046042906724],[-107.25937994721741,48.17054327221556],[-107.25941883969664,48.170515713464376],[-107.25946466528389,48.17049692413811],[-107.25948450054682,48.17049206551846],[-107.25941392898568,48.17040417233242]]]]}"
0000000000000000112f,6982,lrb_541,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.25956678802704,48.170387756368555],[-107.25950670196355,48.170388911581604],[-107.25948666905067,48.17038934936033],[-107.25942042799954,48.17039957659943],[-107.25941392898568,48.17040417233242],[-107.25948450054682,48.17049206551846],[-107.25959051407256,48.17047210522626],[-107.25961776702192,48.170485000114176],[-107.25956678802704,48.170387756368555]]]}"
00000000000000001111,6983,lrb_541,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.2597197431738,48.17037577670544],[-107.25971314820069,48.170375935913455],[-107.25968657172827,48.170380898265826],[-107.25966639828115,48.170376828320684],[-107.25956678802704,48.170387756368555],[-107.25961776702192,48.170485000114176],[-107.25964501999808,48.17049789499683],[-107.25965835625902,48.1704976320972],[-107.25972547758312,48.17050523047516],[-107.25973881385815,48.17050496756396],[-107.2597197431738,48.17037577670544]]]}"
00000000000000001129,6984,lrb_540,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.25985276725923,48.170364218943256],[-107.25984637002699,48.170368798991234],[-107.25978608607419,48.17036553355156],[-107.25975999412702,48.1703794800253],[-107.2597197431738,48.17037577670544],[-107.25973881385815,48.17050496756396],[-107.25977218316652,48.17050426681277],[-107.2598386668449,48.17049853136258],[-107.25987227846083,48.170502322637084],[-107.25985276725923,48.170364218943256]]]}"
00000000000000001127,6985,lrb_540,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.25999331109439,48.17037039874444],[-107.25994582722653,48.17035352104246],[-107.25985276725923,48.170364218943256],[-107.25987227846083,48.170502322637084],[-107.25988561475567,48.170502059704994],[-107.2599450189121,48.17048749928026],[-107.26000530318281,48.17049076461962],[-107.25999331109439,48.17037039874444]]]}"
00000000000000001125,6986,lrb_540,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26011930039338,48.170350086957654],[-107.26009922284335,48.170350453647686],[-107.2600592140367,48.17035124252318],[-107.25999331109439,48.17037039874444],[-107.26000530318281,48.17049076461962],[-107.26011907334785,48.17049748584062],[-107.26013263666859,48.1703498239925],[-107.26011930039338,48.170350086957654]]]}"
0000000000000000112e,6987,lrb_540,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.2602601830104,48.170365194942505],[-107.26024684671154,48.17036545792604],[-107.26020693386428,48.17037068340514],[-107.26015950701051,48.17035371888435],[-107.26013263666859,48.1703498239925],[-107.26011907334785,48.17049748584062],[-107.26015244278426,48.17049678495408],[-107.26020656659202,48.170513574565874],[-107.26025345752474,48.170517189653154],[-107.26026677801961,48.17036503569602],[-107.2602601830104,48.170365194942505]]]}"
00000000000000001133,6988,lrb_540,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26039398625565,48.1703714778774],[-107.2603741509758,48.17037633667431],[-107.26027351931106,48.17036493195706],[-107.26026677801961,48.17036503569602],[-107.26025345752474,48.170517189653154],[-107.26041379346547,48.17051843881766],[-107.26039398625565,48.1703714778774]]]}"
00000000000000001146,6989,lrb_540,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26049306088879,48.17034719954958],[-107.26046032946276,48.170361234250564],[-107.26044752937507,48.17037484667571],[-107.2604139175981,48.1703710556159],[-107.26039398625565,48.1703714778774],[-107.26041379346547,48.17051843881766],[-107.26043376942015,48.17051808776778],[-107.26049327550614,48.17050351128371],[-107.2605585979966,48.170470934003674],[-107.2605717365424,48.17046625013868],[-107.26049306088879,48.17034719954958]]]}"
00000000000000001128,6990,lrb_540,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26053834999446,48.17031506037582],[-107.26052545386449,48.17032423626355],[-107.26051245597644,48.17033342786246],[-107.26049955983699,48.17034260375016],[-107.26049306088879,48.17034719954958],[-107.2605717365424,48.17046625013868],[-107.26061062856988,48.170438690956324],[-107.26066979044316,48.17041963804813],[-107.26070766129111,48.17036974534767],[-107.26053834999446,48.17031506037582]]]}"
0000000000000000113c,6991,lrb_540,1,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.2608642441051,48.1702862943089],[-107.26058897633011,48.17025148419537],[-107.26057074292852,48.17029209708957],[-107.26053834999446,48.17031506037582],[-107.26070766129111,48.17036974534767],[-107.26070756519228,48.17036530880994],[-107.26073893701209,48.1703200119617],[-107.26079956012161,48.170332205358704],[-107.26083384907199,48.17035385343231],[-107.26088665819597,48.170339451751694],[-107.2608642441051,48.1702862943089]]]}"
00000000000000001123,6992,lrb_539,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.2608032824981,48.170265172397954],[-107.26074915840974,48.170248383208836],[-107.26077291392042,48.170180912309725],[-107.26061845232564,48.17016157614407],[-107.26060075530216,48.170215538343015],[-107.2605886378764,48.170242555631916],[-107.26058897633011,48.17025148419537],[-107.2608642441051,48.1702862943089],[-107.2608032824981,48.170265172397954]]]}"
00000000000000001124,6993,lrb_539,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26062159413524,48.17008112284263],[-107.26062397470783,48.170134718164554],[-107.26061845232564,48.17016157614407],[-107.26077291392042,48.170180912309725],[-107.26078478881969,48.170149403006384],[-107.26081034413474,48.17012210697443],[-107.26080854419345,48.1700819322286],[-107.26062159413524,48.17008112284263]]]}"
000000000000000010ef,6994,lrb_539,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26080484819516,48.16999714632243],[-107.26080426728858,48.16998372579233],[-107.26061770072695,48.169991916124125],[-107.26061779681858,48.16999635263071],[-107.26061881787348,48.170018685979414],[-107.26062095607419,48.17006778921778],[-107.26062159413524,48.17008112284263],[-107.26080854419345,48.1700819322286],[-107.26081270674723,48.17002381239916],[-107.26080484819516,48.16999714632243]]]}"
00000000000000001120,6995,lrb_539,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26080037342005,48.169894519257674],[-107.26061376278666,48.16990263833836],[-107.26061487993422,48.16992940814834],[-107.26061623945455,48.169960669982544],[-107.26061770072695,48.169991916124125],[-107.26080426728858,48.16998372579233],[-107.2608038270256,48.169974812987746],[-107.26080285038528,48.16995255088057],[-107.26080754929256,48.16990778048395],[-107.26080037342005,48.169894519257674]]]}"
00000000000000001126,6996,lrb_539,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26077146083723,48.169845958006306],[-107.26077660001248,48.16981010047696],[-107.2606298004604,48.16981300962625],[-107.26061142673836,48.16984911447023],[-107.26061332256924,48.16989372554545],[-107.26061376278666,48.16990263833836],[-107.26080037342005,48.169894519257674],[-107.26077146083723,48.169845958006306]]]}"
0000000000000000111c,6997,lrb_539,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.2606058296742,48.16972417014898],[-107.26060660835792,48.16974201139006],[-107.26063571845278,48.1697949933823],[-107.2606298004604,48.16981300962625],[-107.26077660001248,48.16981010047696],[-107.26078735747691,48.16975182167066],[-107.26079243939266,48.169716051134415],[-107.2606058296742,48.16972417014898]]]}"
00000000000000001117,6998,lrb_539,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26081561347854,48.16963516047762],[-107.2606350627079,48.16962977102382],[-107.26063608378593,48.169652104216475],[-107.26060447015104,48.16969290845492],[-107.2606058296742,48.16972417014898],[-107.26079243939266,48.169716051134415],[-107.26080417344272,48.16968003441436],[-107.26082347198941,48.16966182637143],[-107.26081561347854,48.16963516047762]]]}"
0000000000000000111d,6999,lrb_539,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.2606310285765,48.16953605738626],[-107.26062588933424,48.169571914723136],[-107.2606350627079,48.16962977102382],[-107.26081561347854,48.16963516047762],[-107.26081537107889,48.1696306684959],[-107.26082739200469,48.16959921502893],[-107.26085328540945,48.16958084772866],[-107.26085920325976,48.169562831553854],[-107.2606310285765,48.16953605738626]]]}"
00000000000000001122,7000,lrb_539,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26064056719012,48.169451025028565],[-107.26063664690959,48.16951363619418],[-107.2606310285765,48.16953605738626],[-107.26085920325976,48.169562831553854],[-107.26085168326257,48.16954509415443],[-107.26087781902986,48.169531218840106],[-107.26088129863103,48.16945969493718],[-107.26064056719012,48.169451025028565]]]}"
00000000000000001118,7001,lrb_539,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26064337025379,48.16936164440394],[-107.26064370873458,48.16937057281734],[-107.26064056719012,48.169451025028565],[-107.26088129863103,48.16945969493718],[-107.26088546090479,48.169401575797586],[-107.26089719474632,48.16936555928627],[-107.26064337025379,48.16936164440394]]]}"
00000000000000001119,7002,lrb_538,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26087996456577,48.169276616867684],[-107.26065276812359,48.169272104666184],[-107.26064337025379,48.16936164440394],[-107.26089719474632,48.16936555928627],[-107.26090271676692,48.169338701705364],[-107.26087996456577,48.169276616867684]]]}"
000000000000000010f0,7003,lrb_538,1,0,1,"{""type"":""Polygon"",""coordinates"":[[[-107.26086482851409,48.16923670582638],[-107.26086918863221,48.16918300766002],[-107.2606624083103,48.16918705702561],[-107.26065276812359,48.169272104666184],[-107.26087996456577,48.169276616867684],[-107.26086482851409,48.16923670582638]]]}"
000000000000000010fa,7004,lrb_538,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26080598849076,48.16911279947874],[-107.26078425776392,48.169073047819886],[-107.2606190433108,48.16911198997895],[-107.2606191839392,48.16911649762835],[-107.26063373878787,48.16914298830777],[-107.26066118934509,48.16916030330569],[-107.2606624083103,48.16918705702561],[-107.26086918863221,48.16918300766002],[-107.26086816739539,48.16916067467257],[-107.26080598849076,48.16911279947874]]]}"
0000000000000000111a,7005,lrb_538,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26077698028217,48.16905980250923],[-107.26074040778023,48.168988997140424],[-107.2605354285305,48.16903322010631],[-107.26057723586871,48.16907260503835],[-107.26060468633364,48.16908992003165],[-107.2606190433108,48.16911198997895],[-107.26078425776392,48.169073047819886],[-107.26077698028217,48.16905980250923]]]}"
00000000000000001116,7006,lrb_538,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26071164215585,48.168940492193656],[-107.26069670427445,48.168905002075746],[-107.26050486353321,48.16894454115815],[-107.2605049596214,48.1689489775768],[-107.2605354285305,48.16903322010631],[-107.26074040778023,48.168988997140424],[-107.26071164215585,48.168940492193656]]]}"
0000000000000000111e,7007,lrb_538,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26067317391885,48.1688250767502],[-107.26048065106323,48.16885121117868],[-107.26049050669667,48.168922471260295],[-107.26050486353321,48.16894454115815],[-107.26069670427445,48.168905002075746],[-107.26067317391885,48.1688250767502]]]}"
0000000000000000112b,7008,lrb_538,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26045556397487,48.168735604044016],[-107.26042942876342,48.168749479019894],[-107.26043069210282,48.16877630375488],[-107.26047303530221,48.168829037571804],[-107.26048065106323,48.16885121117868],[-107.26067317391885,48.1688250767502],[-107.26066569866713,48.16880741079552],[-107.26068519461529,48.16879362378746],[-107.26069770712779,48.16877544862953],[-107.26045556397487,48.168735604044016]]]}"
00000000000000001112,7009,lrb_538,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.2604704395829,48.16861913697564],[-107.26046676161702,48.168686239050324],[-107.26048795545323,48.16871264151052],[-107.26045556397487,48.168735604044016],[-107.26069770712779,48.16877544862953],[-107.26070400790772,48.16876643226897],[-107.26072282117453,48.16873924076146],[-107.26074167894372,48.1687121204814],[-107.2604704395829,48.16861913697564]]]}"
00000000000000001110,7010,lrb_538,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26060650346844,48.16852269139562],[-107.26058075143276,48.16854556584255],[-107.26055461637235,48.168559440798674],[-107.2605289660404,48.168582299538215],[-107.2604704395829,48.16861913697564],[-107.26074167894372,48.1687121204814],[-107.26076024976088,48.16868043709489],[-107.26077358552682,48.16868017406195],[-107.26060650346844,48.16852269139562]]]}"
0000000000000000110d,7011,lrb_538,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26079936331328,48.16850548518177],[-107.26075915832678,48.168501853609044],[-107.26063317484498,48.16852216537611],[-107.26060650346844,48.16852269139562],[-107.26077358552682,48.16868017406195],[-107.26082717101526,48.168683613811616],[-107.26079936331328,48.16850548518177]]]}"
000000000000000010ee,7012,lrb_538,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26093999794146,48.168516099895285],[-107.26092612575597,48.168503014015215],[-107.26085250827558,48.16850001235727],[-107.26080600255708,48.16850539712746],[-107.26079936331328,48.16850548518177],[-107.26082717101526,48.168683613811616],[-107.26084050679184,48.16868335076908],[-107.26088725516276,48.16868245785797],[-107.26091392673399,48.16868193175391],[-107.26092042534839,48.16867733607961],[-107.26095357609712,48.168520328724824],[-107.26093999794146,48.168516099895285]]]}"
00000000000000001115,7013,lrb_537,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.2610675395538,48.16853146935789],[-107.26104770521928,48.16853632810044],[-107.26095357609712,48.168520328724824],[-107.26092042534839,48.16867733607961],[-107.2609599923986,48.16866763432521],[-107.26107283877366,48.16865200581045],[-107.26109267317375,48.168647147050386],[-107.2610675395538,48.16853146935789]]]}"
00000000000000001114,7014,lrb_537,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26118072422506,48.16852476903003],[-107.26117402773089,48.16852494403825],[-107.26113387973844,48.168521225699685],[-107.26112112503266,48.168534908934],[-107.26107417882153,48.16853138128438],[-107.2610675395538,48.16853146935789],[-107.26109267317375,48.168647147050386],[-107.26119252241364,48.168640709762506],[-107.26124508664935,48.16862181652095],[-107.26124494593978,48.16861730891682],[-107.26118072422506,48.16852476903003]]]}"
00000000000000001113,7015,lrb_537,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26127173751702,48.16846940493149],[-107.26125884214956,48.16847858057722],[-107.26122678972351,48.16851047152013],[-107.26118072422506,48.16852476903003],[-107.26124494593978,48.16861730891682],[-107.2613173445366,48.168593556854375],[-107.26137596686306,48.16856115530916],[-107.26127173751702,48.16846940493149]]]}"
000000000000000010f1,7016,lrb_535,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.2613898625616,48.16842242711133],[-107.26134301807346,48.16841888388997],[-107.2613300209835,48.16842807524716],[-107.26131062708826,48.168441846571554],[-107.26129123318233,48.168455617895894],[-107.26127173751702,48.16846940493149],[-107.26137596686306,48.16856115530916],[-107.2613890601967,48.16855640030335],[-107.26141495270709,48.16853803323753],[-107.26144108768194,48.168524158054964],[-107.26148095436739,48.1685188610713],[-107.2613898625616,48.16842242711133]]]}"
000000000000000010f2,7017,lrb_535,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26150560543876,48.168321855716414],[-107.26143403101338,48.16836351975766],[-107.26141517380637,48.16839063998016],[-107.26139655905239,48.16842225208847],[-107.2613898625616,48.16842242711133],[-107.26148095436739,48.1685188610713],[-107.26148735117332,48.16851428108588],[-107.26155921291739,48.16847717997277],[-107.26156590942996,48.16847700493735],[-107.26150560543876,48.168321855716414]]]}"
000000000000000010f3,7018,lrb_535,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-107.26165356296649,48.16834578561322],[-107.26162733191205,48.16835522443852],[-107.26157882721402,48.168316015557494],[-107.2615913392298,48.168297840460326],[-107.26160433624428,48.16828864909237],[-107.26162373000862,48.16827487775196],[-107.26163022851048,48.16827028206795],[-107.26161455511223,48.16821702307119],[-107.26155505247272,48.1682315995308],[-107.2615368783663,48.168272124073],[-107.26152432181202,48.16829022793894],[-107.26151234644895,48.168321751901615],[-107.26150560543876,48.168321855716414],[-107.26156590942996,48.16847700493735],[-107.26162608994404,48.16848028489685],[-107.26167855774474,48.1684569551077],[-107.26169189356081,48.168456691947],[-107.26165356296649,48.16834578561322]]]}"
0000000000000000111b,7019,lrb_535,0,0,0,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.26162114983343,48.16821686374546],[-107.26161455511223,48.16821702307119],[-107.26163022851048,48.16827028206795],[-107.26166969901017,48.168256143748025],[-107.26162114983343,48.16821686374546]]],[[[-107.2617391560877,48.16831726263531],[-107.26165356296649,48.16834578561322],[-107.26169189356081,48.168456691947],[-107.26174465555778,48.16844221916283],[-107.26180405684586,48.16842765822922],[-107.26185080537522,48.16842676484914],[-107.2618641412049,48.168426501664314],[-107.2617391560877,48.16831726263531]]]]}"
0000000000000000113b,7020,lrb_535,0,0,0,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.26182391261857,48.16827098580167],[-107.261752293869,48.16831257881944],[-107.2617391560877,48.16831726263531],[-107.2618641412049,48.168426501664314],[-107.26196243180677,48.16838438207365],[-107.2619873021212,48.16834368230795],[-107.26182391261857,48.16827098580167]]],[[[-107.26167395599585,48.16820246229054],[-107.26165422353432,48.1682073054133],[-107.26162114983343,48.16821686374546],[-107.26166969901017,48.168256143748025],[-107.26170242848669,48.16824210924445],[-107.26170228771761,48.16823760167497],[-107.2617426337112,48.16824574039815],[-107.26176271047493,48.16824537339897],[-107.26167395599585,48.16820246229054]]]]}"
