system:index,E,N,NE,NW,S,SE,SW,TO_mean,TP_ID,W,first,label,minElev,.geo
00000000000000001c49_-19842-19843,85.57055685141565,76.08726703326371,70.13720262071965,87.43318719344585,16.659127683982376,17.319001776940667,16.739960287286124,50.35414861986211,2109,32.88688551184284,1,1,669.7640991210938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28124484952788,48.35247682130765]}"
00000000000000001c54_-19854-19837,89.57503400708494,87.65702509896211,72.86085570282316,37.36689316302635,18.586384343540885,63.76532772871669,17.593310808858504,50.587157222619936,2110,17.292426927946877,1,1,669.7608032226562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28140904115823,48.352425924268616]}"
00000000000000001c2f_-19853-19821,24.896789783238916,46.8479099354997,26.65414620277619,63.7928577879069,93.52600782778426,36.15474648896532,47.55641856508651,45.35413167816941,2111,23.404176834097512,1,1,669.769287109375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28140166568485,48.35228179080151]}"
00000000000000001c30_-19856-19812,26.261796250694715,72.05918414509422,39.60489634766447,32.100426691850416,80.80545672958839,26.250691722547643,22.375909625164496,39.962134491288644,2112,20.2387144177048,1,1,669.7353515625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28144558025178,48.352201623366824]}"
00000000000000001c3f_-19859-19810,29.499577044508293,75.84171481261437,63.52270158501595,22.01828073733546,70.35429755825015,54.91990366539376,20.918404342868314,44.568011855852234,2113,19.469215100831548,1,1,669.722412109375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28148681904163,48.352184402846994]}"
00000000000000001c3b_-19863-19796,80.18829906827828,87.77759850026159,58.61328081777356,73.78231939956237,36.890644544080516,89.5181951482914,21.247809042308546,58.649764070040526,2114,21.17996603976796,1,1,670.0640258789062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28154613593215,48.35205952804118]}"
00000000000000001c39_-19866-19786,37.66794897136306,23.63663586943433,18.132851323223164,89.51255392630027,65.96997482841269,88.6841726509709,28.05396836837859,51.17463559241895,2115,57.73897880126859,1,1,670.086669921875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28159043230599,48.35197036812148]}"
00000000000000001c3a_-19873-19781,40.634062915806474,19.787692326180746,18.629240690568295,89.61325602787473,30.855978346019135,86.00731306806293,24.569857611579778,48.31555393907819,2116,76.42703052653341,1,1,670.0717163085938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.2816867829685,48.351927189288]}"
00000000000000001c38_-19882-19781,93.78294529092508,76.98148749630815,65.06680456472345,89.8191641143356,20.734251943430735,40.27634137190325,20.6558264139543,53.916072301200344,2117,24.011757214022225,1,1,670.0604858398438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28180820530274,48.35192948195226]}"
00000000000000001c34_-19887-19769,21.60104321018359,17.39107504793185,16.77693763413619,24.366510484475583,75.35621341012602,87.01081873287694,54.594415913521985,48.10572069220326,2118,87.74875110437397,1,1,670.0399169921875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28188024814497,48.35182284653621]}"
00000000000000001c35_-19893-19770,77.08404489834352,19.20971384932264,19.479049651872913,54.563526595071686,24.059058768247425,88.3229806653796,24.770298738498354,49.01933686923313,2119,84.66602178712893,1,1,670.0842895507812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28196081405972,48.35183336728237]}"
00000000000000001c37_-19908-19765,93.55856186535752,27.01344546622518,29.220209383574286,61.93766852032262,22.565063145575593,81.05768391630343,23.343937420772903,53.60929614941297,2120,90.17779947717216,1,1,670.070068359375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.2821650948575,48.35179222573171]}"
00000000000000001c5c_-19916-19764,92.00691614731028,25.955310058447154,26.21844714316159,75.86731832591583,20.459201439323323,78.25473059161564,21.44516494600812,50.548965995579806,2121,64.18463931285652,1,1,670.074462890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.2822734076571,48.351785270798786]}"
00000000000000001c33_-19930-19763,92.79445107557405,73.38149797470268,91.97637397725167,95.78297075994274,21.516059635937538,22.78632521211813,20.87194526112326,57.3782305851146,2122,39.91622078426678,1,1,670.0794677734375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.282462668439,48.35177984374423]}"
00000000000000001c5e_-19939-19756,81.8447208585295,21.706528738555022,28.643578504880054,83.05319272657408,21.56978777258658,75.0970257481024,27.79996712643922,51.914711531268466,2123,75.60289077448091,1,1,670.0723266601562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.2825867647632,48.35171918863211]}"
00000000000000001c32_-19943-19753,79.83368054932347,20.78996721108912,19.772209053017264,47.583049365271165,33.52279478107866,89.77925682746637,42.73399191886674,52.078812441682715,2124,82.61554982734893,1,1,670.079345703125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28264187614444,48.351693229920144]}"
00000000000000001c31_-19951-19754,89.14194798362114,39.04275840357179,33.89963918465904,75.8634943207723,21.160632137817487,51.30362863954846,21.928636046048297,48.90394856614968,2125,58.890851813158946,1,1,670.0884399414062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28274942464726,48.35170425939898]}"
