system:index,Input_FID,SWA_t5,SWA_t6,SWA_t7,SWA_t8,containsNull_t5,containsNull_t6,containsNull_t7,containsNull_t8,riparian_area_m2,.geo
00000000000000001942,7858,126.29884500947655,103.46314059753045,93.46013517660255,234.32407820435122,0,0,0,0,345.00882008485496,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-107.45959195373304,48.4948952656911],[-107.45959260154183,48.494908650376615]]},{""type"":""Polygon"",""coordinates"":[[[-107.45992051260072,48.49446396274491],[-107.45981939945636,48.49445718292992],[-107.45979920555871,48.49445758349887],[-107.45971362449907,48.49463360164888],[-107.45978235525422,48.49466343979658],[-107.45981588294616,48.49466268748891],[-107.45981495790808,48.49464482846009],[-107.45984875086305,48.49464859455302],[-107.45993389157069,48.494463682533215],[-107.45992051260072,48.49446396274491]]]},{""type"":""Polygon"",""coordinates"":[[[-107.45962181556571,48.494818689951124],[-107.45962203546557,48.49482313683819],[-107.45961641063948,48.494845634723355],[-107.45963011240761,48.4948497853921],[-107.45960429349752,48.49487268382471],[-107.45959758129179,48.49487278813987],[-107.45959828632088,48.49488620035674],[-107.45961859750642,48.49489026276141],[-107.45959261612892,48.49490862672694],[-107.45958672603419,48.49492660621015],[-107.459606215111,48.49491279345028],[-107.45971299934358,48.49489714714296],[-107.45973178330524,48.49486992215209],[-107.45973074120286,48.49484760011653],[-107.45972986155088,48.49482981256466],[-107.45971544038285,48.494807770733125],[-107.45964889638536,48.494822560441065],[-107.45967427542966,48.4947907682499],[-107.45968376572254,48.4947101974982],[-107.45971106640056,48.4947185148421],[-107.45974590148789,48.494744602959244],[-107.4597517914779,48.49472662352994],[-107.45973748744002,48.49470904466745],[-107.45973578558453,48.494673382074865],[-107.45970843958622,48.49466499320419],[-107.459695882752,48.49468314847162],[-107.45968294355234,48.494692322403864],[-107.45964048242942,48.49478700208676],[-107.45962181556571,48.494818689951124]],[[-107.45968339448294,48.49483973880664],[-107.459690766413,48.49485297515198],[-107.45971714221129,48.494843433416115],[-107.45968339448294,48.49483973880664]],[[-107.4596841713097,48.494857542409605],[-107.459691543243,48.49487077875919],[-107.45969781563731,48.49486178065646],[-107.4596841713097,48.494857542409605]],[[-107.45964789967164,48.49480030996361],[-107.45965412672037,48.49479124033517],[-107.45964048242942,48.49478700208676],[-107.45964789967164,48.49480030996361]],[[-107.45965697334896,48.49484920899189],[-107.45963633946899,48.49484071575613],[-107.45963011240761,48.4948497853921],[-107.45965697334896,48.49484920899189]]]}]}"
000000000000000019c5,7859,131.29772909599188,144.51541921882068,141.69605947499178,174.84436739379288,0,0,0,0,241.14884764887393,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.45991159194519,48.49469641202764],[-107.4599135139077,48.494736521506404],[-107.45995341683745,48.49472675500707],[-107.45997765057056,48.494672656889556],[-107.45991159194519,48.49469641202764]]],[[[-107.45997765057056,48.494672656889556],[-107.46008123724863,48.494451610087644],[-107.4600480014222,48.4944612006987],[-107.46003462243718,48.49446148092665],[-107.46002184584547,48.49447518930654],[-107.45998090091216,48.49446263391336],[-107.45996075231722,48.494463106057154],[-107.45994066118769,48.494463490609746],[-107.45993389157069,48.494463682533215],[-107.45984875086305,48.49464859455302],[-107.45994319771233,48.494655550225914],[-107.45997765057056,48.494672656889556]]]]}"
0000000000000000192e,7860,171.5047220309575,182.16835205835454,182.16835205835454,174.2486469747973,0,0,0,0,302.9081627689302,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.460087398863,48.49471944165446],[-107.46009406573533,48.494719265765],[-107.46010628532626,48.49469220064099],[-107.460087398863,48.49471944165446]]],[[[-107.46018186543562,48.4944494243712],[-107.46016804649805,48.49444081091225],[-107.46014785253551,48.494441211555994],[-107.4601277039173,48.49444168373521],[-107.46008123724863,48.494451610087644],[-107.45997765057056,48.494672656889556],[-107.45995341683745,48.49472675500707],[-107.46003329449432,48.494711613346816],[-107.46005163827283,48.49467549464842],[-107.46011277757476,48.49468764941701],[-107.46022881741948,48.49444846321465],[-107.46018186543562,48.4944494243712]]]]}"
000000000000000019c4,7861,186.61841748275,148.2527907163489,148.2527907163489,200.14037425260912,0,0,0,0,320.5200682133436,"{""type"":""Polygon"",""coordinates"":[[[-107.46022881741948,48.49444846321465],[-107.46011277757476,48.49468764941701],[-107.46010628532626,48.49469220064099],[-107.46009406573533,48.494719265765],[-107.46014112082023,48.49471828859171],[-107.4602229661909,48.49474332778512],[-107.46037049374539,48.494458816526894],[-107.46022881741948,48.49444846321465]]]}"
00000000000000001928,7862,167.2807621002197,119.16183146775941,119.16183146775941,171.18467715838372,0,0,0,0,340.1281919553876,"{""type"":""Polygon"",""coordinates"":[[[-107.46043148487422,48.494470915552014],[-107.4603973546108,48.4944582399258],[-107.46037049374539,48.494458816526894],[-107.4602229661909,48.49474332778512],[-107.46023634530405,48.49474304752621],[-107.460263206338,48.494742470955295],[-107.46035782858229,48.49475380155123],[-107.4605189544376,48.49447345660763],[-107.46043148487422,48.494470915552014]]]}"
000000000000000019cb,7863,136.1351139138726,140.04943901206929,115.35149874196328,136.1351139138726,0,0,0,0,332.89655762165785,"{""type"":""Polygon"",""coordinates"":[[[-107.46061454712516,48.4945027174007],[-107.46063415302523,48.49449336745358],[-107.46053936851045,48.494477502736615],[-107.4605189544376,48.49447345660763],[-107.46035782858229,48.49475380155123],[-107.46039162189248,48.49475756745185],[-107.46043971971174,48.494778912106085],[-107.46048017999357,48.49478250206069],[-107.46062351933806,48.49455163208014],[-107.46061636707161,48.494542842748295],[-107.46062318209205,48.49454272231456],[-107.46064196536841,48.494515497343016],[-107.46061454712516,48.4945027174007]],[[-107.4605763923527,48.49454821811992],[-107.46054926601546,48.494544276375976],[-107.46055641826099,48.49455306571358],[-107.4605763923527,48.49454821811992]]]}"
000000000000000019c9,7864,138.79576242811538,138.79576242811538,68.93097780171566,138.79576242811538,0,0,0,0,292.11365536414087,"{""type"":""Polygon"",""coordinates"":[[[-107.46069006316493,48.49453684177616],[-107.46064196536841,48.494515497343016],[-107.46062318209205,48.49454272231456],[-107.4606301143358,48.49454706478675],[-107.46062351933806,48.49455163208014],[-107.46048017999357,48.49478250206069],[-107.46058828461433,48.494793536083755],[-107.46061552836551,48.4948019407578],[-107.46074631074016,48.49458922586802],[-107.46068553913815,48.49458157389015],[-107.46067145458953,48.494568442088195],[-107.46075852989075,48.494562160737836],[-107.46077098350315,48.49454402143099],[-107.46074422527285,48.49454458209387],[-107.46069695007883,48.494541112703104],[-107.46069006316493,48.49453684177616]],[[-107.46069695007883,48.494541112703104],[-107.46068383634733,48.49454591142284],[-107.4606907232616,48.49455018235097],[-107.46069695007883,48.494541112703104]],[[-107.46067145458953,48.494568442088195],[-107.46066434764681,48.4945597242973],[-107.46065108576525,48.49456446752247],[-107.46067145458953,48.494568442088195]]]}"
00000000000000001945,7865,99.60564869244892,99.60564869244892,110.32385764425875,99.72008705232656,0,0,0,0,248.48661607131362,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.46077098350315,48.49454402143099],[-107.46075852989075,48.494562160737836],[-107.46076519678087,48.494561984801884],[-107.46079877006609,48.49456130368586],[-107.46077098350315,48.49454402143099]]],[[[-107.46085545799936,48.494622581458685],[-107.46078791654391,48.49461512153529],[-107.46075308043653,48.49458903388485],[-107.46074631074016,48.49458922586802],[-107.46061552836551,48.4948019407578],[-107.46063589730569,48.49480591534573],[-107.46065691421488,48.494823389700706],[-107.46073204834092,48.494848532873746],[-107.46086261035468,48.49463137078355],[-107.46085545799936,48.494622581458685]],[[-107.46072901026946,48.49464766654263],[-107.4607230034728,48.49466118307865],[-107.46073037582907,48.49467441928934],[-107.46078295252522,48.494650959982664],[-107.46072901026946,48.49464766654263]]]]}"
00000000000000001922,7866,126.69109021214878,126.69109021214878,131.07096432564302,135.6901131248942,0,0,0,0,247.2581763919443,"{""type"":""Polygon"",""coordinates"":[[[-107.4609377897575,48.49465658524702],[-107.460890514303,48.494653115950875],[-107.46086261035468,48.49463137078355],[-107.46073204834092,48.494848532873746],[-107.46075929220687,48.49485693751273],[-107.46086084775312,48.4948726100993],[-107.4609673968503,48.49471399294412],[-107.46095379758205,48.494709826436164],[-107.46093927272948,48.49468780090816],[-107.46096547372541,48.49467388353279],[-107.46097781004406,48.494651281248075],[-107.4609377897575,48.49465658524702]]]}"
00000000000000001923,7867,72.08570524617735,72.08570524617735,72.08570524617735,155.92744818621998,0,0,0,0,368.0428243223578,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.46138561687701,48.49446835597285],[-107.46135379226247,48.49450477122274],[-107.4613545699142,48.494522574680076],[-107.46133622723103,48.494558693496494],[-107.46115535140751,48.4945715207388],[-107.46125150300988,48.49461413754629],[-107.46127928999273,48.49463141967412],[-107.46128617703556,48.49463569056311],[-107.46144797512792,48.49450720696911],[-107.46138561687701,48.49446835597285]]],[[[-107.46114298646373,48.49473257370404],[-107.46111612519032,48.49473315052692],[-107.46110770970436,48.49469759239921],[-107.46108717804614,48.494689083465545],[-107.46106113966593,48.49470753533567],[-107.46104820059996,48.49471670945258],[-107.46105364988652,48.49468983622912],[-107.46103301545436,48.494681343332594],[-107.46099496361559,48.49472682831806],[-107.46098099612357,48.49471815945035],[-107.4609673968503,48.49471399294412],[-107.46086084775312,48.4948726100993],[-107.46086751470617,48.49487243415361],[-107.46089530157367,48.49488971647868],[-107.46096310903057,48.494901694776004],[-107.46116340088453,48.494736619711134],[-107.46114298646373,48.49473257370404]]]]}"
00000000000000001926,7868,140.93323909605246,140.93323909605246,140.93323909605246,134.96684129635491,0,0,0,0,394.93135984800756,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.46144797512792,48.49450720696911],[-107.46128617703556,48.49463569056311],[-107.46130692886302,48.49464864630769],[-107.46133379012866,48.494648069432564],[-107.46135524767152,48.494674437303466],[-107.46138882126604,48.49467375597197],[-107.46140264075386,48.494682369278756],[-107.46151067101019,48.494554967706286],[-107.46144797512792,48.49450720696911]]],[[[-107.46125977301308,48.49478368350593],[-107.46119300845089,48.49479402741237],[-107.46123138310737,48.494752973117684],[-107.46116340088453,48.494736619711134],[-107.46096310903057,48.494901694776004],[-107.46099189352168,48.49494122757252],[-107.46105359161174,48.49496673848928],[-107.46128641425986,48.49477865976561],[-107.46125977301308,48.49478368350593]]]]}"
0000000000000000194b,7869,122.08979448898165,122.08979448898165,122.08979448898165,122.08979448898165,0,0,0,0,224.4772487282753,"{""type"":""Polygon"",""coordinates"":[[[-107.46131279005685,48.49476911760492],[-107.46128641425986,48.49477865976561],[-107.46105359161174,48.49496673848928],[-107.46109449258705,48.49497922196815],[-107.46114314890694,48.49501392306355],[-107.4611975775001,48.495026181603485],[-107.4613337620788,48.494786520248624],[-107.46131279005685,48.49476911760492]]]}"
00000000000000001955,7870,137.77552652218762,137.77552652218762,87.52943352975099,137.77552652218762,0,0,0,0,358.3787142261863,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.46151067101019,48.494554967706286],[-107.46140264075386,48.494682369278756],[-107.46141646024999,48.49469098258473],[-107.46148470816439,48.494711854199934],[-107.46149164060427,48.49471619661868],[-107.46155816685969,48.4945628835394],[-107.46151067101019,48.494554967706286]]],[[[-107.46142254191884,48.49481590083813],[-107.46135499957975,48.49480844130895],[-107.4613337620788,48.494786520248624],[-107.4611975775001,48.495026181603485],[-107.46124519100464,48.49503856059655],[-107.46126582572371,48.495047053496776],[-107.46131343931286,48.495059432458696],[-107.46132703879938,48.495063598937364],[-107.46143662693459,48.4948290325787],[-107.46142254191884,48.49481590083813]]]]}"
00000000000000001954,7871,113.75907832874974,113.75907832874974,69.8460944393102,113.75907832874974,0,0,0,0,422.97095050662756,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-107.46154685052306,48.494884715239266],[-107.46154706663071,48.49488917679457]]},{""type"":""Polygon"",""coordinates"":[[[-107.46159218070896,48.494571095849835],[-107.46155816685969,48.4945628835394],[-107.46149164060427,48.49471619661868],[-107.46160772225981,48.494753893805296],[-107.46168674685406,48.49458251265414],[-107.46159218070896,48.494571095849835]]]},{""type"":""Polygon"",""coordinates"":[[[-107.4615186947151,48.49485851754209],[-107.46147752806432,48.49484151585853],[-107.46145759907415,48.494846435211834],[-107.46143662693459,48.4948290325787],[-107.46132703879938,48.495063598937364],[-107.46137487257414,48.495080424769895],[-107.46146261001034,48.49508748337346],[-107.46152280763712,48.49494325504489],[-107.46145504485101,48.494931348690145],[-107.46149424253905,48.49490816930864],[-107.46151351117462,48.494889909291636],[-107.46154681954117,48.494884709473915],[-107.46155937580451,48.4948665539108],[-107.4615186947151,48.49485851754209]]]}]}"
0000000000000000194c,7872,81.34186946901617,81.34186946901617,81.34186946901617,81.34186946901617,0,0,0,0,401.64890139363706,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.46172049529537,48.49458620652406],[-107.46168674685406,48.49458251265414],[-107.46160772225981,48.494753893805296],[-107.46167597053756,48.49477476529989],[-107.4617168717977,48.494787248461876],[-107.46172380429563,48.494791590868495],[-107.46179545573618,48.494606973406626],[-107.46172049529537,48.49458620652406]]],[[[-107.46162822719369,48.49490085371567],[-107.46156608814866,48.49486644945507],[-107.46155937580451,48.4948665539108],[-107.46154703967588,48.4948891563561],[-107.46156134491645,48.494906734977675],[-107.46158209704463,48.49491969072067],[-107.46154229641854,48.49492944189546],[-107.46153618700426,48.494942974597464],[-107.46152280763712,48.49494325504489],[-107.46146261001034,48.49508748337346],[-107.46150978356107,48.495090968442206],[-107.46158540511387,48.495125076370535],[-107.46165138885952,48.49496288431501],[-107.46162822719369,48.49490085371567]]]]}"
00000000000000001956,7873,121.28582726670246,121.28582726670246,121.28582726670246,121.28582726670246,0,0,0,0,415.7558130379766,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.46187037097688,48.49462766869594],[-107.46179545573618,48.494606973406626],[-107.46172380429563,48.494791590868495],[-107.46179805930136,48.49479894565605],[-107.46183922619906,48.4948159471825],[-107.46184611338084,48.494820218042506],[-107.46192431398322,48.49463096147483],[-107.46187037097688,48.49462766869594]]],[[[-107.46168518297065,48.49496664975496],[-107.46165138885952,48.49496288431501],[-107.46158540511387,48.495125076370535],[-107.46159900469495,48.49512924281341],[-107.46172053678875,48.495140066644524],[-107.46179873876491,48.494950809015585],[-107.46179192358497,48.49495092953767],[-107.46179847325499,48.49494629059006],[-107.46180447978806,48.49493277392163],[-107.4617110012603,48.49494375073873],[-107.46170511204683,48.49496173034123],[-107.46168518297065,48.49496664975496]],[[-107.46171226472734,48.49497051965016],[-107.46172526127803,48.494961257811056],[-107.46170511204683,48.49496173034123],[-107.46171226472734,48.49497051965016]]]]}"
0000000000000000191f,7874,134.63340126930504,134.63340126930504,134.63340126930504,134.63340126930504,0,0,0,0,547.0717074293643,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.46181163249506,48.49494156321775],[-107.46180447978806,48.49493277392163],[-107.46179847325499,48.49494629059006],[-107.46181163249506,48.49494156321775]]],[[[-107.46200304027951,48.49487048548552],[-107.4621336995797,48.49465330566965],[-107.46212703257912,48.49465348170369],[-107.46201876333636,48.49463791504136],[-107.46192431398322,48.49463096147483],[-107.46184611338084,48.494820218042506],[-107.46186642527994,48.494824279948816],[-107.46189372718469,48.49483259665901],[-107.46192107445471,48.4948409849016],[-107.46194827359625,48.49484931764709],[-107.46198206774581,48.49485308297365],[-107.46200304027951,48.49487048548552]],[[-107.46200221697586,48.49485261038638],[-107.46198839719834,48.494843997145836],[-107.46198206774581,48.49485308297365],[-107.46200221697586,48.49485261038638]]],[[[-107.46181255850676,48.49495942230145],[-107.46179873876491,48.494950809015585],[-107.46172053678875,48.495140066644524],[-107.46174058331577,48.495139610156144],[-107.46180905261987,48.49516492858828],[-107.46183613456894,48.495168798457996],[-107.46194136053019,48.494983498061885],[-107.46193464813815,48.494983602545275],[-107.46188829770601,48.49499799283946],[-107.46184713057029,48.49498099128237],[-107.46186584143284,48.49494937446342],[-107.46181163249506,48.49494156321775],[-107.46181255850676,48.49495942230145]],[[-107.46181971122078,48.494968211601154],[-107.46183260495519,48.4949589657974],[-107.46181255850676,48.49495942230145],[-107.46181971122078,48.494968211601154]]]]}"
0000000000000000191c,7875,176.9053204770182,121.06467987182094,121.06467987182094,121.06467987182094,0,0,0,0,700.3777726180851,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.46229084690938,48.4947080193444],[-107.4621336995797,48.49465330566965],[-107.46200304027951,48.49487048548552],[-107.46203727486339,48.494883144550876],[-107.46204464783096,48.49489638069997],[-107.46211890337017,48.49490373524037],[-107.4621297300902,48.49498836825668],[-107.46235342734042,48.4947513167437],[-107.46229084690938,48.4947080193444]]],[[[-107.4620764470236,48.494998416251946],[-107.46200856616147,48.49498204735581],[-107.46197532963834,48.49499163874617],[-107.46194136053019,48.494983498061885],[-107.46183613456894,48.495168798457996],[-107.46191039043563,48.495176153188616],[-107.46195085194421,48.49517974251928],[-107.46212995029548,48.49499281514433],[-107.4620764470236,48.494998416251946]]]]}"
0000000000000000195a,7876,132.68276700693022,89.62023602887695,89.62023602887695,89.62023602887695,0,0,0,0,538.2414208911359,"{""type"":""Polygon"",""coordinates"":[[[-107.46235342734042,48.4947513167437],[-107.4621297300902,48.49498836825668],[-107.46212995029548,48.49499281514433],[-107.46195085194421,48.49517974251928],[-107.46201172842547,48.49518737767998],[-107.46203248096059,48.49520033338315],[-107.46206742179244,48.49522640476877],[-107.46245072860603,48.49481623830816],[-107.46235342734042,48.4947513167437]]]}"
00000000000000001950,7877,239.31525309693575,138.19890740338496,138.19890740338496,138.19890740338496,0,0,0,0,533.2050126343966,"{""type"":""Polygon"",""coordinates"":[[[-107.46251067857841,48.494806014081135],[-107.46250412897255,48.49481065306354],[-107.4624714812006,48.49482919382534],[-107.46245072860603,48.49481623830816],[-107.46206742179244,48.49522640476877],[-107.46208102153578,48.49523057114716],[-107.46218384392613,48.49527301141621],[-107.46252887941358,48.49490388298376],[-107.46252865915896,48.49489943610565],[-107.46252795304858,48.49488602393442],[-107.46251067857841,48.494806014081135]]]}"
0000000000000000194d,7878,142.13918251453663,102.21857340382594,102.21857340382594,109.03280414506501,0,0,0,0,293.3070112336427,"{""type"":""Polygon"",""coordinates"":[[[-107.46218384392613,48.49527301141621],[-107.46225231410357,48.495298329573245],[-107.4623079052201,48.49533737263904],[-107.46250525182776,48.49497141014527],[-107.46252887941358,48.49490388298376],[-107.46218384392613,48.49527301141621]]]}"
0000000000000000195f,7879,171.9888987578598,73.34645944179272,73.34645944179272,163.6661410911411,0,0,0,0,276.09808525443077,"{""type"":""Polygon"",""coordinates"":[[[-107.4623079052201,48.49533737263904],[-107.46232199086529,48.495350504361525],[-107.4624168376527,48.495366279866005],[-107.46247034160976,48.49536067851302],[-107.46250525182776,48.49497141014527],[-107.4623079052201,48.49533737263904]]]}"
0000000000000000191a,7880,100.57479893109372,53.26531220464144,53.26531220464144,164.38138089179995,0,0,0,0,411.73957665264606,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-107.46252884353146,48.494903894248004],[-107.46252862733756,48.494899432695995]]},{""type"":""Polygon"",""coordinates"":[[[-107.4625574911589,48.49493903991573],[-107.46252887941358,48.49490388298376],[-107.46250525182776,48.49497141014527],[-107.46247034160976,48.49536067851302],[-107.46249053656508,48.495360277349],[-107.46258484030207,48.4953671748995],[-107.4626054758071,48.495375667544074],[-107.46262753978627,48.49513848796973],[-107.4625574911589,48.49493903991573]]]}]}"
00000000000000001918,7881,152.14690983552566,152.14690983552566,152.14690983552566,190.7253050014085,0,0,0,0,214.07496870309114,"{""type"":""Polygon"",""coordinates"":[[[-107.46279793003514,48.49532690973722],[-107.46268449828267,48.4952042836391],[-107.46265140963429,48.4952139307994],[-107.46265741596658,48.495200414015294],[-107.46267712498513,48.49519104747149],[-107.46262753978627,48.49513848796973],[-107.4626054758071,48.495375667544074],[-107.46263277849248,48.49538398410994],[-107.46275399001308,48.49539037575361],[-107.46273912583067,48.495359440377335],[-107.46279793003514,48.49532690973722]],[[-107.46273912583067,48.495359440377335],[-107.46273197276066,48.49535065109101],[-107.46272559799162,48.49535966551323],[-107.46273912583067,48.495359440377335]]]}"
000000000000000019c1,7882,102.19515558247473,102.19515558247473,102.19515558247473,131.45993940993847,0,0,0,0,287.40758885256946,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.46281072906234,48.49517474873679],[-107.4627847934843,48.49519318519093],[-107.46275793141656,48.49519376249798],[-107.46272435686954,48.495194444338736],[-107.46268449828267,48.4952042836391],[-107.46279793003514,48.49532690973722],[-107.46282440909252,48.495317351002065],[-107.4628639900773,48.49530315229919],[-107.46290362850633,48.49528886599422],[-107.46292338291337,48.49527957092284],[-107.46281072906234,48.49517474873679]]],[[[-107.4627616295313,48.49513115465651],[-107.46273432695841,48.49512283816363],[-107.4626529173561,48.49510669484184],[-107.46269277583004,48.49509685557534],[-107.46271242733188,48.49508757663331],[-107.4625574911589,48.49493903991573],[-107.46262753978627,48.49513848796973],[-107.46267712498513,48.49519104747149],[-107.46277593561989,48.49514873315504],[-107.46278260275423,48.49514855707095],[-107.4627616295313,48.49513115465651]]]]}"
000000000000000019c2,7883,75.27384027359534,75.27384027359534,75.27384027359534,148.84677044807697,0,0,0,0,291.9946949798614,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-107.46288174183368,48.495115155208175],[-107.46286099713404,48.49510222787798]]},{""type"":""Polygon"",""coordinates"":[[[-107.46284866246592,48.49512479973084],[-107.46286099807199,48.49510219703235],[-107.46284002481814,48.49508479465087],[-107.46283391575821,48.49509832746561],[-107.46278089793947,48.49511289431516],[-107.4627616295313,48.49513115465651],[-107.46278260275423,48.49514855707095],[-107.46284866246592,48.49512479973084]]]},{""type"":""Polygon"",""coordinates"":[[[-107.46252795304858,48.49488602393442],[-107.46252865915896,48.49489943610565],[-107.4625574911589,48.49493903991573],[-107.46271242733188,48.49508757663331],[-107.46271919725585,48.49508738450403],[-107.46274561867563,48.495077913427274],[-107.46275817459353,48.49505975765084],[-107.46278459599432,48.495050286568734],[-107.46252795304858,48.49488602393442]]]},{""type"":""Polygon"",""coordinates"":[[[-107.46284303933093,48.49514729788854],[-107.46281072906234,48.49517474873679],[-107.46292338291337,48.49527957092284],[-107.46294309196666,48.49527020430977],[-107.46299633035693,48.495260084226516],[-107.46303442654431,48.49521466956071],[-107.46304097619863,48.49521003050597],[-107.46288175105309,48.49511515252018],[-107.46288174183368,48.495115155208175],[-107.46284866246592,48.49512479973084],[-107.46284303933093,48.49514729788854]]]}]}"
00000000000000001919,7884,58.74029782800116,58.74029782800116,58.74029782800116,145.57251221479157,0,0,0,0,376.1257280614227,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.46289700611202,48.4950121385053],[-107.46289111738179,48.49503011819118],[-107.46286551971372,48.49505746444222],[-107.46284002481814,48.49508479465087],[-107.46304097619863,48.49521003050597],[-107.46308595977148,48.49516888665856],[-107.46312515741144,48.49514570651017],[-107.46313148672112,48.495136620561105],[-107.46289700611202,48.4950121385053]],[[-107.46289931448507,48.49506122944494],[-107.46290690815856,48.49507891245214],[-107.46293421079073,48.49508722888768],[-107.46294654634147,48.49506462619544],[-107.46289931448507,48.49506122944494]]],[[[-107.46284868499635,48.49498634818113],[-107.46283656972173,48.49501339771374],[-107.46281053146524,48.49503185016648],[-107.46278284582512,48.49501455233938],[-107.46276269634362,48.495015025098176],[-107.46272649072682,48.494962185194346],[-107.46275880082653,48.494934734487515],[-107.46251067857841,48.494806014081135],[-107.46252795304858,48.49488602393442],[-107.46278459599432,48.495050286568734],[-107.46279737217439,48.49503657768486],[-107.46283783401331,48.495040166624236],[-107.46285077301305,48.49503099221263],[-107.4628638148129,48.49502180175066],[-107.46287681126044,48.495012539749524],[-107.46288997054384,48.49500781222256],[-107.46284868499635,48.49498634818113]],[[-107.46272130811526,48.49499357704617],[-107.46272846112181,48.495002366276395],[-107.46274145757643,48.49499310429675],[-107.46272130811526,48.49499357704617]]]]}"
0000000000000000194a,7885,95.32929226113299,90.15097677240185,95.32929226113299,119.94382149635575,0,0,0,0,285.29110674373806,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.4625647850816,48.49481384095314],[-107.46251712537898,48.49480139114858],[-107.46251067857841,48.494806014081135],[-107.46275880082653,48.494934734487515],[-107.46277802377641,48.494916402677404],[-107.46278369224457,48.49489397615971],[-107.4625647850816,48.49481384095314]]],[[[-107.46289700611202,48.4950121385053],[-107.46313148672112,48.495136620561105],[-107.46313749289497,48.49512310377048],[-107.4631766904737,48.4950999236224],[-107.46319535519991,48.49506823495538],[-107.46321462345095,48.49504997455245],[-107.4630435487273,48.494986665100896],[-107.46303710192034,48.49499128808492],[-107.46302428046448,48.49500492544827],[-107.46299812474763,48.49501891501182],[-107.46297252713678,48.4950462612842],[-107.4629448413617,48.49502896350256],[-107.4629239855843,48.49501602409936],[-107.46298311228598,48.49498792440223],[-107.46298900096883,48.494969944726066],[-107.46289311029834,48.49493184791193],[-107.46286668898107,48.49494131900085],[-107.46284868499635,48.49498634818113],[-107.46288997054384,48.49500781222256],[-107.4628967858131,48.49500769162018],[-107.46289700611202,48.4950121385053]],[[-107.46291661221238,48.49500278799847],[-107.46290279203117,48.4949941748756],[-107.4628967858131,48.49500769162018],[-107.46291661221238,48.49500278799847]]]]}"
0000000000000000196e,7886,131.85075704139823,165.50595826050812,131.46842994970436,173.8495303371373,0,0,0,0,249.31588012725115,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.4625647850816,48.49481384095314],[-107.46278369224457,48.49489397615971],[-107.46278865449771,48.49485813749134],[-107.4625647850816,48.49481384095314]]],[[[-107.46300563757598,48.4948981627401],[-107.46295213405803,48.494903764331774],[-107.46289311029834,48.49493184791193],[-107.46298900096883,48.494969944726066],[-107.46300160210718,48.49495186049653],[-107.46299330211893,48.4949207653674],[-107.4630062985147,48.4949115033675],[-107.4630193402534,48.49490231290644],[-107.46300563757598,48.4948981627401]]],[[[-107.46309381711828,48.49491411354475],[-107.4630812613747,48.49493226931134],[-107.46306303729375,48.494972851637236],[-107.4630435487273,48.494986665100896],[-107.46321462345095,48.49504997455245],[-107.46324666775648,48.49501800521617],[-107.46331943975989,48.494994143037616],[-107.463338707934,48.494975882636965],[-107.46333800152604,48.494962470460116],[-107.46309381711828,48.49491411354475]]]]}"
