system:index,E,N,NE,NW,S,SE,SW,TO_mean,TP_ID,W,first,label,minElev,.geo
000000000000000025c3_-6115-27284,25.492566429104613,57.457764690330016,33.18345924305455,87.33852168075803,91.14383372518333,72.16794343340092,86.54267859905698,66.99408993902547,11,82.62595171131531,1,1,648.4299926757812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09297402694119,48.41573996071856]}"
00000000000000002432_-6121-27276,40.976472430316065,54.04449388165419,47.7892268661898,81.90570517831819,88.09223258158293,87.98888004411036,83.58790436666906,69.04730420862394,12,67.99351832015086,1,1,648.47998046875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.0930651434793,48.41566982578261]}"
00000000000000002430_-6134-27259,62.51994315034628,39.30846799248936,55.97509506815608,23.970688799012194,60.50846205593462,75.75655146789649,20.56360148235467,44.57776855780086,13,18.01933844621722,1,1,648.4299926757812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09324103754926,48.41552042606367]}"
00000000000000002433_-6131-27246,83.68658035375728,68.96473024166312,87.19484317606192,41.86101079108083,103.79235980423306,85.10881232087726,60.56511126150966,71.03232130451678,14,37.085122486951164,1,1,649.1300048828125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09320591414702,48.41540270820732]}"
000000000000000025f1_-6131-27243,84.43913668995282,61.29092675596564,76.78808268555561,30.80563338683359,91.78582443886582,81.54173273736995,51.00747186229216,64.0388977312599,15,34.652373293243514,1,1,649.1199951171875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09320715964901,48.415375733882485]}"
000000000000000025f4_-6128-27222,59.30311968856934,21.97002289657273,72.51781609084955,16.602805620191944,49.05889688429071,49.00821763496494,18.101216113163346,37.911739210209745,16,16.731818753075416,1,1,648.4500122070312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09317535779405,48.41518608446641]}"
0000000000000000261c_-6123-27212,81.60501928954092,20.90209012420661,67.94493064782117,15.937411959282827,79.25772320415288,68.53750119289828,22.796218540407082,46.63245237049009,17,16.078724005610965,1,1,648.4400024414062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09311197572886,48.415094788126645]}"
000000000000000025ff_-6121-27209,52.17974781916395,19.862974513986472,80.15161841380376,15.607689942054165,67.00337618444874,71.06315867677412,38.98022365274681,45.077805877782296,18,15.773657819280373,1,1,648.3499755859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09308620777949,48.41506726102275]}"
00000000000000002600_-6116-27201,45.724459446248275,17.759944257658645,71.88327407063788,15.941191949979654,81.60564273905226,52.341465661407106,59.25160273529039,45.04393666701385,19,15.843912475836632,1,1,648.3699951171875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.0930219956231,48.4149939475147]}"
000000000000000025fc_-6102-27184,69.64002701511251,33.64205997828084,58.14778791563802,28.18295607950286,65.2287911408255,55.28371452245764,79.55613014781693,52.929509135926146,20,33.754606287774884,1,1,648.3099975585938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09283996032674,48.414837223283186]}"
000000000000000025f9_-6100-27183,63.54877044271829,39.29545817911764,66.559663401225,32.31364177579157,62.60262671752626,63.628971204075214,88.61330031810756,57.83195862951886,21,46.09323699758935,1,1,648.3599853515625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09281336218723,48.414827679002066]}"
000000000000000025f5_-6086-27178,81.46715312171665,51.94129454051811,80.5197689563811,50.77281757129683,48.14571141376986,61.20917295914251,75.00924084205721,64.77382794343961,22,69.12546414263471,1,1,648.3900146484375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09262634495843,48.414778851750334]}"
00000000000000002622_-6081-27176,72.9775548393215,48.95887829932068,74.68988849211567,53.36568733532999,56.63358765980708,70.92903678777509,65.01326001518568,65.10142606825654,23,78.24351511719668,1,1,648.4199829101562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09255964216317,48.414759486636015]}"
00000000000000002629_-6070-27164,68.55755732499924,15.456687555572543,37.13123345930818,15.92381307423203,74.92355794841546,63.10209300171297,91.60655805063782,51.959809768644234,24,48.976977734275636,1,1,648.47998046875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.092416052455,48.4146485482863]}"
0000000000000000261e_-6056-27158,89.56506410477735,18.10711094796116,21.66419874772336,17.10448588143278,74.92286571727749,79.08651834174933,70.0410147504042,50.66240673668223,25,34.80799540213218,1,1,648.5599975585938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09222945157029,48.41459072895524]}"
00000000000000002628_-6043-27158,83.7685528622103,22.758826449516036,24.972140338012153,19.424722715722936,70.56210696153042,83.45849289285258,69.0394015863473,56.58948916867764,26,78.73166954322939,1,1,648.4099731445312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.092053865546,48.41458713448681]}"
0000000000000000261d_-6043-27156,85.43943748163824,22.2788433205274,24.10918168565165,19.591513657001798,76.14828183501947,86.02685784946561,72.84539789608802,54.925528528771665,27,52.96471450478112,1,1,648.3400268554688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09205469626517,48.41456915160286]}"
000000000000000025fd_-6021-27156,74.87260704633972,26.049476167520623,25.72818285069758,26.275515739917935,81.16123653335552,72.5342985532429,85.87689172659465,59.873805144223084,28,86.49223253611576,1,1,648.489990234375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.0917573431378,48.41456756378183]}"
00000000000000002603_-6011-27157,63.60199937594147,27.309964149278535,24.59434130930741,26.8297705811191,73.72584258336349,73.23683550538166,88.2749707783622,59.211425409562416,29,96.1176789937454,1,1,648.47998046875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09162206933117,48.414569294007606]}"
00000000000000002627_-6007-27157,47.876387742362134,24.356112407629368,23.94873710313682,26.399355476527262,73.58256158725445,73.50211076848545,73.80453966030502,53.96347552747834,30,88.23799947412616,1,1,648.3900146484375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09156804289468,48.414568187766314]}"
00000000000000002623_-5991-27170,70.28016515416796,86.40224903778615,88.96992733166572,69.90062602057151,89.97207626681833,71.33546143941321,85.48353187183525,80.1773032184828,31,79.07438862560424,1,1,648.52001953125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09134653591208,48.41468065126318]}"
